Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2016,134953,747 N LaSalle Condominium,747 N LaSalle St,60654,NEAR NORTH SIDE,Office,"50,300",1925,1,97,"1,114,915.4","1,038,496.6",,,,42.8,91.3,42.8,91.3,260.7,5.2,41.89613014,-87.63245536,"(41.89613014, -87.63245536)"
2016,251221,211 West Wacker Drive,211 West Wacker Drive,60606,LOOP,Office,"188,368",1927,1,93,"5,980,911.9","6,206,262.5",,,,64.7,134.3,69.4,138.4,"1,432.1",7.6,41.88651302,-87.63456426,"(41.88651302, -87.63456426)"
2016,252076,UNO Officer Donald J. Marquez,2916 W. 47th St. ,60632,BRIGHTON PARK,K-12 School,"58,150",2007,1,85,"2,935,867.3","936,993.3",,,,66.6,175.5,69.9,180.6,590.9,10.2,41.80856277,-87.69718607,"(41.80856277, -87.69718607)"
2016,160264,K2 Apartments,365 N. Halsted St.,60661,WEST TOWN,Multifamily Housing,"715,440",2011,1,91,"12,281,313.2","23,878,099",,,,50.5,88.9,53.4,91.1,"3,532",4.9,41.888302,-87.647494,"(41.888302, -87.647494)"
2016,252216,Beach Point Tower Condominium Association,5801 N. Sheridan Rd.,60660,EDGEWATER,Multifamily Housing,"160,000",1956,1,27,"3,085,672.9","13,281,877.5",,,,102.3,147.7,110.2,153.5,"1,274.2",8,41.98760277,-87.65521384,"(41.98760277, -87.65521384)"
2016,251226,325 West Huron Street,325 West Huron Street,60654,NEAR NORTH SIDE,Office,"150,246",1920,1,89,"5,269,076.5","5,747,896.8",,,,73.3,150.3,77.8,153.6,"1,276.5",8.5,41.89472315,-87.63667041,"(41.89472315, -87.63667041)"
2016,101343,The Resurrection Project - Casa Morelos,2015 S Morgan St,60608,LOWER WEST SIDE,Multifamily Housing,"54,404",2009,1,91,"1,119,344.1","1,953,222.2",,,,56.5,102.3,59.9,104.8,310.1,5.7,41.84915346,-87.67089596,"(41.84915346, -87.67089596)"
2016,159123,(IL500) - 1516 N State Pkwy Condo,1516 N. State Pkwy.,60616,NEAR NORTH SIDE,Multifamily Housing,"122,400",1972,1,74,"3,199,899.8","4,964,506",,,,66.7,124.7,71.1,129.2,853.5,7,41.90998274,-87.62925728,"(41.90998274, -87.62925728)"
2016,251364,Rowe-CPS,1424 N Cleaver St,60622,WEST TOWN,K-12 School,"63,861",1906,1,31,"2,277,928","3,302,986.2",,,,87.4,166.3,96.1,175.4,595.3,9.3,41.90750342,-87.66397662,"(41.90750342, -87.66397662)"
2016,100867,Rush University Medical Center,1653 West Congress Parkway,60612,NEAR WEST SIDE,Hospital (General Medical & Surgical),"4,098,526",1982,9,6,"468,672,320","329,160,898","357,545,658.8",,,281.9,548.3,288.1,551.4,"127,610",31.1,41.875121,-87.668005,"(41.875121, -87.668005)"
2016,175492,Belmont Clark Apartments,3158-3184 N Clark Street,60657,LAKE VIEW,Multifamily Housing,"75,000",1920,1,97,"651,193.8","2,932,799.8",,,,47.8,68.3,50.6,71.8,275.8,3.7,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2016,254093,The Catalyst,123 N Desplaines Street,60661,Near West Side,Multifamily Housing,"255,042",2014,1,9,"11,659,462.5","10,766,574.2",,,,87.9,187.9,92.1,192.3,"2,720.9",10.7,41.8832102,-87.64337,"(41.8832102, -87.64337)"
2016,116559,Trinity Acres,3939 S Calumet Ave,60653,GRAND BOULEVARD,Multifamily Housing,"51,000",1987,1,85,"1,069,886.2","2,433,960.6",,,,68.7,116,73.3,120.8,326.5,6.4,41.82021138,-87.61246867,"(41.82021138, -87.61246867)"
2016,250048,Kennedy High-CPS,6325 W 56th St,60638,GARFIELD RIDGE,K-12 School,"345,406",1957,1,77,"9,759,193.5","8,080,460",,,,51.6,113.3,54.1,114.7,"2,228",6.5,41.79020209,-87.77942169,"(41.79020209, -87.77942169)"
2016,251629,Bass Element-CPS,6554 S May St,60621,ENGLEWOOD,K-12 School,"85,881",1895,1,23,"2,469,704.2","5,428,838.9",,,,92,156.7,103.1,171,743.6,8.7,41.774895,-87.6532,"(41.774895, -87.6532)"
2016,251757,Thorp Schola-CPS,6024 W WARWICK AVE,60634,DUNNING,K-12 School,"93,200",1918,1,75,"1,739,396","5,742,960.9",,,,80.3,123.3,88.7,132.8,625.6,6.7,41.94895308,-87.77785435,"(41.94895308, -87.77785435)"
2016,228537,201 E. Chestnut St.,201 E. Chestnut Street,60611,NEAR NORTH SIDE,Multifamily Housing,"211,080",1967,1,25,"9,112,367","3,004,333.4",,,,57.4,150.5,61.7,159.9,"1,839.2",8.7,41.89810086,-87.62158078,"(41.89810086, -87.62158078)"
2016,134280,The Altgeld Commons Lofts Condominium Association,2512 N. Bosworth Ave.,60614,LINCOLN PARK,Multifamily Housing,"54,000",1920,1,92,"734,214.6","1,698,132.8",,,,45,75.7,47.4,76,225.5,4.2,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2016,252064,Mansueto Library,1100 East 57th Street,60637,HYDE PARK,Library,"64,028",2009,1,,"3,142,411.1",,"11,748,959.5","8,190,360.4",,360.5,502.8,369.4,513.5,"1,791",28,41.79221307,-87.59994981,"(41.79221307, -87.59994981)"
2016,251870,Portage Park-CPS,5330 W BERTEAU AVE,60641,PORTAGE PARK,K-12 School,"145,775",1915,1,92,"2,759,699.3","2,445,138",,,,35.7,77.1,37.6,79,638.5,4.4,41.9573784,-87.76098004,"(41.9573784, -87.76098004)"
2016,160355,1133 N. Dearborn Apartments,1133 N. Dearborn,60610,NEAR NORTH SIDE,Multifamily Housing,"387,600",1992,1,60,"10,037,506.9","15,341,059.3",,,,65.5,122.9,69,124.6,"2,665",6.9,41.90283681,-87.62951363,"(41.90283681, -87.62951363)"
2016,244282,600 N Fairbanks Condo Association,600 N Fairbanks Ct. #1302,60611,NEAR NORTH SIDE,Multifamily Housing,"379,492",2007,1,39,"13,075,155.9","13,453,964.4",,,,69.9,145.4,74.7,151.6,"3,124.6",8.2,41.8928179,-87.62070699,"(41.8928179, -87.62070699)"
2016,251435,LittleVilgAc-CPS,2620 S Lawndale Ave,60623,SOUTH LAWNDALE,K-12 School,"73,770",1996,1,86,"3,223,766.4","1,195,841.4",,,,59.9,154.2,62.3,156.7,657.7,8.9,41.84298853,-87.71755077,"(41.84298853, -87.71755077)"
2016,250023,La Follette Park,1333 North Laramie,60651,AUSTIN,Other - Recreation,"64,955",1927,1,,"60,992.3","17,029,615.7",,,,263.1,278.2,295.8,312.3,915.8,14.1,41.90498543,-87.75511034,"(41.90498543, -87.75511034)"
2016,254114,HRTL - Town Hall: 3600 N Halsted,3600 North Halsted Street,60613,Lake View,Multifamily Housing,"92,072",2014,1,55,"2,477,744.2","3,147,551.1",,,,61.1,120.4,63.6,123,623.9,6.8,41.9474017,-87.64964,"(41.9474017, -87.64964)"
2016,106109,Dearborn North,1117 n Dearborn,60610,NEAR NORTH SIDE,Multifamily Housing,"83,916",1929,1,91,"1,236,962.6","5,273,947.5",,,,77.6,112.3,82.6,116.3,508.1,6.1,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2016,113452,Plymouth Court,1115 S. Plymouth Court,60605,LOOP,Multifamily Housing,"100,000",2000,1,46,"3,840,158.2","4,052,437.6",,,,78.9,163.1,83.4,169.4,923.1,9.2,41.86863212,-87.62730687,"(41.86863212, -87.62730687)"
2016,175185,Jeffery Building Inc.,1949 - 1959 E. 71st Street,60649,SOUTH SHORE,Multifamily Housing,"52,193",1935,1,78,"839,665.9","3,979,887.9",,,,92.3,130.6,97.4,134.5,366.6,7,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2016,251878,South Loop-CPS,1212 S PLYMOUTH CT,60605,NEAR SOUTH SIDE,K-12 School,"57,995",1987,1,14,"4,453,475.5",,,,,76.8,241.1,79.8,250.6,820.9,14.2,41.86672708,-87.62901313,"(41.86672708, -87.62901313)"
2016,120614,Gateway to West Loop,16-40 S. Halsted,60661,NEAR WEST SIDE,Supermarket/Grocery Store,"95,862",2012,1,65,"14,177,061.3","8,328,003.1",,,,234.8,555.6,240.1,561.2,"3,055.5",31.9,41.88105,-87.647382,"(41.88105, -87.647382)"
2016,253992,(IL036) - Glenmoor Manor,1041-51 W. Glenlake,60660,Edgewater,Multifamily Housing,"54,816",1969,1,98,"699,067.6","1,629,801",,,,42.5,71.3,44.5,73.4,215.4,3.9,41.9908772,-87.66777,"(41.9908772, -87.66777)"
2016,119885,250-Senior Suites of Auburn Gresham,1050 W. 79th,60620,AUBURN GRESHAM,Senior Care Community,"60,500",2005,1,36,"2,504,036.1","3,095,599.9",,,,92.6,183.7,97.2,185.9,626,10.3,41.74023286,-87.65352897,"(41.74023286, -87.65352897)"
2016,251780,Holy Name Cathedral Parish,735 North State Street,60611,NEAR NORTH SIDE,Worship Facility,"167,834",1936,6,,"6,319,675.7","10,686,877.3",,,,101.3,185.1,108.9,193,"1,732.5",10.3,41.89582933,-87.62812742,"(41.89582933, -87.62812742)"
2016,175441,Instituto Health Sciences Career Academy,2520 S Western Ave,60608,LOWER WEST SIDE,K-12 School,"93,000",2011,1,,,,,,,,,,,,,41.8456699,-87.68586921,"(41.8456699, -87.68586921)"
2016,174184,King Syke LLC,2545 S King Drive,60616,NEAR SOUTH SIDE,Medical Office,"152,747",1984,1,57,"11,905,051.5",,,,,77.9,244.7,79,247.9,"2,194.4",14.4,41.84655399,-87.6170439,"(41.84655399, -87.6170439)"
2016,251222,2229 South Halsted,2229 South Halsted Street,60608,LOWER WEST SIDE,Office,"69,803",1908,1,58,"4,603,995.8","15,864.8",,,,66.2,207.3,68.4,214.3,849.5,12.2,41.85175985,-87.64626343,"(41.85175985, -87.64626343)"
2016,232666,Transportation Building (232666),600 South Dearborn St.,60605,LOOP,Multifamily Housing,"447,776",1911,1,65,"12,999,655.2","8,135,564.4",,,,47.2,110.2,49.9,117.2,"2,828.2",6.3,41.87404337,-87.62944878,"(41.87404337, -87.62944878)"
2016,251391,Sheridan Ele-CPS,533 W 27TH ST,60616,BRIDGEPORT,K-12 School,"68,750",1889,1,80,"1,005,660","3,623,813.6",,,,67.3,101.3,76.1,110.5,377.8,5.5,41.84420966,-87.64111579,"(41.84420966, -87.64111579)"
2016,251604,Revere Eleme-CPS,1010 E 72ND ST,60619,GREATER GRAND CROSSING,K-12 School,"80,820",1903,1,42,"2,322,635.4","5,286,166.7",,,,94.1,158.9,104.4,169.6,708.9,8.8,41.76457079,-87.60030731,"(41.76457079, -87.60030731)"
2016,105530,6900 S Crandon - 2017 Resubmit,6900 S. Crandon Ave,60649,SOUTH SHORE,Senior Care Community,"129,595",1948,1,100,"2,304,939.1",,,,,17.8,55.8,17.8,55.8,426.2,3.3,41.76259226,-87.57231648,"(41.76259226, -87.57231648)"
2016,101873,24 W. Randolph,24 W. Randolph,60601,LOOP,Performing Arts,"83,411",1926,1,,"9,687,125.2","499,784",,"2,226,227.9",,148.8,397.7,155.1,422.3,,,41.88484989,-87.62883162,"(41.88484989, -87.62883162)"
2016,251258,Reside 707,707 West Sheridan Road,60613,LAKE VIEW,Multifamily Housing,"101,428",1974,1,65,"2,316,594.5","6,725,099.9",,,,89.1,141.3,95.6,148.1,784.2,7.7,41.95246586,-87.64839822,"(41.95246586, -87.64839822)"
2016,101942,Nordstrom #220 Michigan Avenue,55 E Grand Ave,60611,NEAR NORTH SIDE,Retail Store,"349,978",2000,1,59,"20,528,676.7","3,107,094.1",,,,67.5,193.5,67.7,194.1,"3,960.7",11.3,41.89129703,-87.6260419,"(41.89129703, -87.6260419)"
2016,101545,Reside at 849,849-863 West Buena Avenue,60613,UPTOWN,Multifamily Housing,"61,056",1925,1,80,"603,204.1","3,526,900",,,,67.6,91.7,73.8,98.2,298.5,4.9,41.95402016,-87.6620278,"(41.95402016, -87.6620278)"
2016,175415,Parkview Residences,5920 N Ridge ,60660,EDGEWATER,Multifamily Housing,"55,000",1920,1,97,"164,563","3,200,519.1",,,,61.2,70.5,65.5,75,200.4,3.6,41.99090057,-87.66660744,"(41.99090057, -87.66660744)"
2016,251324,Arts & Letters Hall,2315 N. Kenmore,60614,LINCOLN PARK,College/University,"111,269",2011,1,,"5,841,364.5","4,580,133.1",,,,93.7,208.1,95.1,207.3,"1,320",11.9,41.92404094,-87.6545194,"(41.92404094, -87.6545194)"
2016,113764,State Tower CA,1230 N State Street,60610,NEAR NORTH SIDE,Multifamily Housing,"144,671",1979,1,45,"4,045,284.3","9,654,352",,,,94.7,157.9,100.3,159.8,"1,258.4",8.7,41.9037528,-87.63558845,"(41.9037528, -87.63558845)"
2016,251866,Chicago Bulls College Prep,2040 W Adams,60612,NEAR WEST SIDE,K-12 School,"115,289",1905,1,83,"3,305,539.5","4,656,718.1",,,,69.1,132.4,75.6,139.3,856.6,7.4,41.87909335,-87.67841947,"(41.87909335, -87.67841947)"
2016,172319,Smith Park Commons Condominium Association,2455 W. Ohio St.,60612,WEST TOWN,Multifamily Housing,"97,000",1998,1,96,"1,411,718.4","1,872,655.3",,,,33.9,66,36.6,68.2,359.7,3.7,41.88112401,-87.68648584,"(41.88112401, -87.68648584)"
2016,112638,Juvenile Temporary Detention Center,1100 S. Hamilton Ave.,60612,NEAR WEST SIDE,Prison/Incarceration,"611,255",1974,1,,"27,951,104","26,267,046",,,,88.7,188.7,93,190,"6,547.1",10.7,41.867488,-87.680301,"(41.867488, -87.680301)"
2016,254054,2 South Leavitt Condominium Association,2 S. Leavitt St.,60612,NEAR WEST SIDE,Multifamily Housing,"55,000",2008,1,67,"919,441.9","2,139,915.2",,,,55.6,93.3,55.2,92,283.1,5.1,41.88120092,-87.68664215,"(41.88120092, -87.68664215)"
2016,251685,Johnson College Prep,6350 S Stewart St,60621,ENGLEWOOD,K-12 School,"63,816",1963,1,65,"2,418,887.2","4,571,121",,,,109.5,194.2,118.5,203.7,688.6,10.8,41.77833596,-87.63556329,"(41.77833596, -87.63556329)"
2016,111038,600 Lake Shore Drive,600 N. Lake Shore Drive,60611,NEAR NORTH SIDE,Multifamily Housing,"763,868",2007,1,82,"15,836,675.2","41,110,947.3",,,,74.6,121.6,81.3,128.7,"5,102.6",6.7,41.89281,-87.61458,"(41.89281, -87.61458)"
2016,100417,Marist High School,4200 W. 115th Street,60655,MOUNT GREENWOOD,K-12 School,"241,936",1963,2,83,"5,471,855.1","8,990,852.5",,,,59.8,110,64.4,114.9,"1,486.1",6.1,41.68539508,-87.72369345,"(41.68539508, -87.72369345)"
2016,128292,Dunning Square,6408-6450 West Irving Park,60634,DUNNING,Mixed Use Property,"128,268",1963,1,,"19,935,814.4","1,305,379.8",,,,165.6,498.7,166.2,499.3,"3,743.9",29.2,41.95397945,-87.78661177,"(41.95397945, -87.78661177)"
2016,254157,5114 N Christiana Ave.,5114 N Christiana Ave.,60625,North Park,College/University,"73,000",2000,1,,"3,753,865.3","1,529,000.1",,,,72.4,183.5,,,773.1,10.6,41.8842525,-87.63245,"(41.8842525, -87.63245)"
2016,251329,McCabe Hall,900 W. Belden,60614,LINCOLN PARK,College/University,"58,406",1977,1,,"1,829,415.5","8,159,732.3",,,,171,245,189.7,264.7,770.6,13.2,41.9239719,-87.65154782,"(41.9239719, -87.65154782)"
2016,252083,St Pauls United Church of Christ,2335 N. Orchard Street,60614,LINCOLN PARK,Worship Facility,"59,380",1920,1,12,"1,487,127.4","3,980,567.2",,,,92.1,149,99.6,154.7,485.5,8.2,41.92502369,-87.64593826,"(41.92502369, -87.64593826)"
2016,175542,3260 North Lake Shore,3260 North Lake Shore Drive,60657,LAKE VIEW,Multifamily Housing,"277,485",1928,1,87,"3,230,863.7","14,879,460",,,,65.3,92.9,72.2,100.1,"1,385.8",5,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2016,251948,SBRI,5812 S. Ellis Ave.,60637,HYDE PARK,Laboratory,"214,708",1977,1,,"48,771,605.7",,"46,685,401.4",,,444.6,974.8,437.1,940.9,"12,089.5",56.3,41.790012,-87.601281,"(41.790012, -87.601281)"
2016,251571,Howe Element-CPS,720 N Lorel Ave,60621,AUSTIN,K-12 School,"69,535",1889,1,95,"949,193.2","3,176,139.2",,,,59.3,90.8,66.7,98.6,343.7,4.9,41.89367328,-87.75930793,"(41.89367328, -87.75930793)"
2016,160329,Lafayette Plaza Housing Cooperative,50 W 71st St,60621,GREATER GRAND CROSSING,Multifamily Housing,"224,058",1965,1,69,"4,315,593.1","16,748,653.9",,,,94,139,101.9,147.2,"1,685.1",7.5,41.76573166,-87.62237195,"(41.76573166, -87.62237195)"
2016,103739,20 North Clark Street - 2821,20 North Clark Street,60602,LOOP,Office,"433,246",1981,1,81,"21,592,521.3","529,565.3",,,,51.1,157.8,53.2,164.4,"4,008.1",9.3,41.88230282,-87.63117675,"(41.88230282, -87.63117675)"
2016,103608,Blue Star Properties: 329 West 18th Street,329 West 18th Street,60616,LOWER WEST SIDE,Office,"406,780",1911,1,93,"13,788,676.8","5,715,467.1",,,,47.9,121.2,48.8,119.9,"2,845.1",7,41.857685,-87.636254,"(41.857685, -87.636254)"
2016,101753,222 South Riverside Plaza,222 South Riverside Plaza,60606,NEAR WEST SIDE,Office,"1,237,455",1971,1,91,"70,027,751.5","33,305,971.1",,,,83.5,206,87,209.6,"14,676.6",11.9,41.8787371,-87.63898537,"(41.8787371, -87.63898537)"
2016,164994,FULLERTON PARKWAY TOWERS,415 W. FULLERTON PKWY,60614,LINCOLN PARK,Multifamily Housing,"230,377",1928,1,87,"2,554,581.5","9,374,357",,,,51.8,77.5,54.8,79.1,968.8,4.2,41.92531392,-87.64000717,"(41.92531392, -87.64000717)"
2016,238554,336 Wellington Association,336 W Wellington,60657,LAKE VIEW,Multifamily Housing,"135,081",1967,1,72,"2,490,950.4","12,159,338.8",,,,108.5,152.4,120.2,164.8,"1,105",8.2,41.93693671,-87.63850573,"(41.93693671, -87.63850573)"
2016,173767,Reside at Belmont Harbor,426 West Belmont Avenue,60657,LAKE VIEW,Multifamily Housing,"59,150",1933,1,67,"1,718,331","3,147,768.8",,,,82.3,147.1,87.9,153,483.9,8.2,41.9398511,-87.65844752,"(41.9398511, -87.65844752)"
2016,237798,Stratford at South Commons Condominiums,2605 S. Indiana Avenue,60616,DOUGLAS,Multifamily Housing,"216,000",1971,2,68,"3,832,829.3","15,919,599.9",,,,91.4,133.1,100.1,141.1,"1,552",7.2,41.84537939,-87.62167706,"(41.84537939, -87.62167706)"
2016,159567,2625 North Clark,2625 N Clark St,60614,LINCOLN PARK,Multifamily Housing,"136,465",1983,1,75,"5,054,847.3","79,720.2",,,,37.6,116.9,37.7,117,935.9,6.9,41.93060346,-87.64287601,"(41.93060346, -87.64287601)"
2016,156876,Newberry Library,60 W. Walton,60610,NEAR NORTH SIDE,Library,"200,000",1897,1,,"7,375,171.1","10,179,681",,,,87.8,169.2,89.9,171.5,"1,900.1",9.5,41.90002028,-87.63060779,"(41.90002028, -87.63060779)"
2016,101691,Mildred Court Condominium Association (2701-11 N. Mildred Ave),2701-11 N. Mildred Ave,60614,LINCOLN PARK,Multifamily Housing,"61,700",1920,1,100,"601,156.9","1,545,976.8",,,,34.8,56.9,35.8,57.4,192.9,3.1,41.92201051,-87.65461957,"(41.92201051, -87.65461957)"
2016,160070,777 North Michigan Condo Association,777 N Michigan,60611,NEAR NORTH SIDE,Multifamily Housing,"400,000",1964,1,79,"9,378,004.8","16,546,110.6",,,,64.8,117.1,68.8,119.7,"2,607.4",6.5,41.89640687,-87.62384668,"(41.89640687, -87.62384668)"
2016,252112,Pete's Cermak,2526 W. Cermak ,60608,SOUTH LAWNDALE,Supermarket/Grocery Store,"74,000",2006,1,56,"11,896,941.1","8,331,799.5",,,,273.4,623,277.1,621.5,"2,635.4",35.6,41.8532888,-87.68928885,"(41.8532888, -87.68928885)"
2016,122005,03170-Pulaski & 55th St,5320 S Pulaski,60632,WEST ELSDON,Supermarket/Grocery Store,"71,923",1973,1,79,"11,829,987.5","4,623,600.2",,,,228.8,584,234.9,586,"2,426.1",33.7,41.79586453,-87.72502577,"(41.79586453, -87.72502577)"
2016,132118,CC Care (Community Care Center),4314 S. Wabash Ave.,60653,GRAND BOULEVARD,Senior Care Community,"62,600",1969,1,25,"2,346,664.4","5,913,989.6",,,,132,216.9,140.3,223.1,746.7,11.9,41.81570201,-87.6251302,"(41.81570201, -87.6251302)"
2016,175981,860-1422 JV LLC,860 West Evergreen,60642,NEAR NORTH SIDE,Office,"104,689",1943,2,,"5,634,457.4","1,708,724.9",,,,70.1,186.1,71.6,185.3,"1,129.3",10.8,41.90611149,-87.65013185,"(41.90611149, -87.65013185)"
2016,173883,1029-51 W North Shore LLC,1029-51 W. North Shore Ave.,60626,ROGERS PARK,Multifamily Housing,"65,620",1924,1,66,"1,443,395.4","2,917,944.1",,,,66.5,115.8,70.2,118.4,421,6.4,42.01036185,-87.66829765,"(42.01036185, -87.66829765)"
2016,116715,The Studios,1801 South Wabash Avenue,60616,NEAR SOUTH SIDE,Multifamily Housing,"59,094",1995,1,45,"2,956,850.1","4,346,700",,,,123.6,234.3,122,229.4,775.9,13.1,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2016,175914,Hyatt Place Chicago / South,5225 South Harper Ave.,60615,HYDE PARK,Hotel,"84,947",2013,1,,"4,939,293.1","3,767,717.3",,,,102.5,229.1,106,232.8,"1,110.5",13.1,41.80224043,-87.60332678,"(41.80224043, -87.60332678)"
2016,121043,209 W. Jackson,209 W. Jackson,60606,LOOP,Office,"164,000",1897,1,54,"9,737,670.6","4,626,876",,,,87.6,216.1,90.4,216,"2,040.6",12.4,41.87809351,-87.63415988,"(41.87809351, -87.63415988)"
2016,252267,Paper Place Lofts,801 South Wells Street,60607,LOOP,Multifamily Housing,"139,879",1915,1,27,"5,324,583","5,222,899.9",,,,75.4,158.7,78,160.2,"1,258.8",9,41.87175238,-87.6335235,"(41.87175238, -87.6335235)"
2016,242172,Two East Oak Condominium Association,2 East Oak Street,60611,NEAR NORTH SIDE,Multifamily Housing,"253,772",1971,1,32,"8,253,153.7","16,265,778.7",,,,96.6,169.4,104.4,176,"2,385.2",9.4,41.900744,-87.6282,"(41.900744, -87.6282)"
2016,147516,Madison 901 Condominium Association,901 W Madison,60607,NEAR WEST SIDE,Multifamily Housing,"270,000",2007,1,99,"3,347,199.3","9,084,750.9",,,,46,74.3,49.4,76.8,"1,099.5",4.1,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2016,141170,Madison Manor II,900-920 W. Madison,60607,NEAR WEST SIDE,Multifamily Housing,"190,814",2002,1,74,"5,248,451","5,947,863.7",,,,58.7,119.1,61.9,121.4,"1,283.3",6.7,41.87399385,-87.651678,"(41.87399385, -87.651678)"
2016,101878,200 West Jackson Boulevard Building,200 West Jackson Blvd.,60606,LOOP,Office,"545,162",1971,1,90,"14,330,157.7","21,555,024.9",,"9,269,000",,82.8,141.1,86.1,144.5,"4,274.7",7.8,41.87843672,-87.63410024,"(41.87843672, -87.63410024)"
2016,160297,Roosevelt Collection,150 W Roosevelt Road,60605,LOOP,Mixed Use Property,"1,086,996",2009,1,88,"32,304,642","15,406,999.4",,,,43.9,108.2,45.8,111.9,"6,772.8",6.2,41.86930998,-87.63230603,"(41.86930998, -87.63230603)"
2016,242238,535 North Michigan,535 North Michigan Avenue,60611,NEAR NORTH SIDE,Multifamily Housing,"448,591",1962,1,28,"16,911,308.5","22,926,364.4",,,,88.8,172,92.2,173.5,"4,334.8",9.7,41.89197136,-87.62412358,"(41.89197136, -87.62412358)"
2016,105768,Clarendon Shores,4750 N. Clarendon Avenue,60640,UPTOWN,Multifamily Housing,"50,898",1959,1,37,"1,074,851.7","5,040,122.3",,,,120.1,170.3,129.4,178.9,465.8,9.2,41.97223008,-87.6645957,"(41.97223008, -87.6645957)"
2016,251625,Nettelhorst-CPS,3252 N Broadway Ave,60657,LAKE VIEW,K-12 School,"104,490",1893,1,97,"1,525,035.7","3,537,212.1",,,,48.4,81.4,54.2,87.4,469,4.5,41.9415879,-87.64474893,"(41.9415879, -87.64474893)"
2016,159647,The Van der Rohe,2933 N. Sheridan Road,60657,LAKE VIEW,Multifamily Housing,"193,500",1952,1,52,"4,937,201.5","12,010,977.8",,,,87.6,145.3,95,151.4,"1,548",8,41.93522966,-87.63890549,"(41.93522966, -87.63890549)"
2016,251561,New Field Pr-CPS,1707 W Morse Ave,60626,ROGERS PARK,K-12 School,"85,500",1998,1,25,"3,357,272.5","4,304,640.2",,,,89.6,176.2,95.1,181.9,847.5,9.9,42.00735706,-87.6727274,"(42.00735706, -87.6727274)"
2016,254010,824 West Superior Condominium Assocation,824 W. Superior St.,60642,West Town,Multifamily Housing,"66,000",2004,1,46,"2,132,981.1","4,143,295.9",,,,95.1,167.4,103.2,175.9,613.2,9.3,41.8998309,-87.65764,"(41.8998309, -87.65764)"
2016,157280,Noble Square Cooperative,1165 N Milwaukee ,60642,WEST TOWN,Multifamily Housing,"284,850",1969,1,58,"5,975,210.4","20,671,130.8",,,,93.5,142.1,101.4,149.1,"2,199.3",7.7,41.91320618,-87.68140368,"(41.91320618, -87.68140368)"
2016,135082,Standard Club of Chicago,320 South Plymouth Court,60604,LOOP,Social/Meeting Hall,"164,478",1925,1,,"8,844,091.7","17,265,782.8",,"5,745,671.9",,193.7,314,197.1,317.7,"2,850",17.3,41.87769046,-87.62901128,"(41.87769046, -87.62901128)"
2016,172787,Lake Meadows 3,3420 S Cottage Grove,60616,DOUGLAS,Multifamily Housing,"107,500",1952,1,51,"953,640.4","11,839,937.1",,,,119,143.5,131.6,156.7,804.7,7.5,41.84550365,-87.63055693,"(41.84550365, -87.63055693)"
2016,234897,55 East Erie Condominium Association,55 East Erie Street,60611,NEAR NORTH SIDE,Multifamily Housing,"458,666",2003,1,2,"25,612,249.7","17,208,791.2",,"12,244,476.1",,120.1,241.4,122.5,250.4,,,41.89394834,-87.6261195,"(41.89394834, -87.6261195)"
