OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,TaxParcelIdentificationNumber,Location,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),OtherFuelUse(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),DefaultData,Comment,ComplianceStatus,Outlier,2010 Census Tracts,Seattle Police Department Micro Community Policing Plan Areas,City Council Districts,SPD Beats,Zip Codes
23519,2015,Multifamily MR (5-9),Mid-Rise Multifamily,SERRANO ON CALIFORNIA CONDOMINIUM,7697400000,"4847 CALIFORNIA AVE SW
SEATTLE, WA 98116
(47.55765483, -122.3872472)",1,SOUTHWEST,2002,1,6,"40,025",0,"40,025",Multifamily Housing,Multifamily Housing,"40,025",,,,,,73,37.8,41.2,93,99,"1,514,279","1,650,456",0,"298,860","1,019,753","4,946","494,568",0,33.38,0.72,No,,Compliant,,,1,,50,"18,795"
23521,2015,Multifamily MR (5-9),Mid-Rise Multifamily,714 BELLEVUE AVE E CONDOMINIUM,7697980000,"714 BELLEVUE AVE E
SEATTLE, WA 98102
(47.6255108, -122.3262542)",3,EAST,1981,1,8,"25,012",0,"25,012",Multifamily Housing,Multifamily Housing,"25,012",,,,,,,30.4,33.5,95.5,105.2,"760,574","837,821",0,"222,911","760,605",0,0,0,5.3,0.08,No,,Compliant,,,44,,4,"18,376"
23522,2015,Multifamily MR (5-9),Mid-Rise Multifamily,SEVEN HIGHLAND DRIVE CONDOMINIUM,7698100000,"7 HIGHLAND DR
SEATTLE, WA 98109
(47.62916393, -122.3563026)",7,MAGNOLIA / QUEEN ANNE,1968,1,7,"35,750","5,041","30,709",Multifamily Housing,Multifamily Housing,"35,750",,,,,,100,33.7,37.3,74.2,83.5,"1,206,065","1,334,163",0,"194,426","663,407","5,427","542,685",0,33.45,0.86,No,,Compliant,,,50,,40,"18,390"
23523,2015,Multifamily MR (5-9),Mid-Rise Multifamily,700 CROCKETT PLACE CONDOMINIUM,7698120000,"700 CROCKETT ST
SEATTLE, WA 98109
(47.63778751, -122.344252)",7,MAGNOLIA / QUEEN ANNE,1984,1,5,"34,726",0,"34,726",Multifamily Housing,Multifamily Housing,"34,726",,,,,,80,24.6,26.4,77.1,83,"853,071","917,828",0,"250,021","853,107",0,0,0,5.95,0.07,Yes,,Compliant,,,50,,7,"18,390"
23530,2015,Multifamily LR (1-4),Low-Rise Multifamily,Capitol Hill Townhomes,7698400000,"1718 16TH AVE
SEATTLE, WA 98122
(47.61710552, -122.3108812)",3,EAST,1980,1,3,"49,106",0,"49,106",Multifamily Housing,Multifamily Housing,"49,106",,,,,,39,23.5,27.3,73.7,85.6,"1,153,276","1,339,272",0,"338,006","1,153,324",0,0,0,8.04,0.06,No,,Compliant,,,9,,4,"19,578"
23531,2015,Multifamily LR (1-4),Low-Rise Multifamily,SEVENTEEN07,7698410000,"1707 BOYLSTON AVE
SEATTLE, WA 98122
(47.61662416, -122.3237361)",3,EAST,1965,1,3,"24,754",0,"24,754",Multifamily Housing,Multifamily Housing,"24,754",,,,,,70,26.7,28.7,83.9,90.1,"661,380","710,090",0,"193,839","661,408",0,0,0,4.61,0.07,No,,Compliant,,,8,,5,"19,578"
23543,2015,Multifamily LR (1-4),Low-Rise Multifamily,THORTON CREEK,8633100000,"12534 15TH AVE NE
SEATTLE, WA 98125
(47.72046341, -122.3121609)",5,NORTH,2002,1,3,"30,870",0,"30,870",Multifamily Housing,Multifamily Housing,"32,360",,,,,,64,24.9,27.2,78,85.5,"804,237","881,387",0,"235,708","804,270",0,0,0,5.61,0.07,No,,Compliant,,,29,,26,"19,579"
23552,2015,Multifamily MR (5-9),Mid-Rise Multifamily,TOBIRA,8653700000,"108 5TH AVE S
SEATTLE, WA 98104
(47.60135868, -122.3272891)",2,DOWNTOWN,2001,1,7,"109,284",0,"109,284","Multifamily Housing, Parking",Multifamily Housing,"78,669",Parking,"30,615",,,2016,100,22,23.3,69,73.3,"1,727,783","1,836,081",0,"506,384","1,727,855",0,0,0,12.05,0.04,No,,Compliant,,,27,,22,"18,379"
23554,2015,Multifamily LR (1-4),Low-Rise Multifamily,TOSCANO CONDOMINIUM,8663180000,"907 WARREN AVE N
SEATTLE, WA 98109
(47.62736615, -122.3546491)",7,MAGNOLIA / QUEEN ANNE,1999,1,4,"28,766",0,"28,766",Multifamily Housing,Multifamily Housing,"28,766",,,,,,100,27.3,31.2,66.2,73.8,"786,346","897,606",0,"151,081","515,511","2,709","270,856",0,17.98,0.55,No,,Compliant,,,50,,40,"18,390"
23557,2015,Multifamily LR (1-4),Low-Rise Multifamily,TOWNE TERRACE CONDOMINIUM,8664800000,"550 ALOHA ST
SEATTLE, WA 98109
(47.62738501, -122.3457624)",7,MAGNOLIA / QUEEN ANNE,1981,1,4,"24,570",0,"24,570","Multifamily Housing, Parking",Multifamily Housing,"24,570",Parking,"2,780",,,,55,29.4,32.4,92.2,101.9,"721,723","797,155",0,"211,525","721,753",0,0,0,5.03,0.08,No,,Compliant,,,50,,40,"18,390"
23558,2015,Multifamily MR (5-9),Mid-Rise Multifamily,TRACE LOFTS,8664950000,"1408 12TH AVE
SEATTLE, WA 98122
(47.61320146, -122.3164277)",3,EAST,2007,1,5,"50,749",0,"50,749","Multifamily Housing, Retail Store",Multifamily Housing,"39,432",Retail Store,"11,317",,,,66,30.4,30.4,94.2,94.2,"1,540,618","1,540,618",0,"443,323","1,512,679",280,"28,001",0,12.03,0.11,Yes,,Compliant,,,8,,11,"19,578"
23559,2015,Multifamily MR (5-9),Mid-Rise Multifamily,TRACE NORTH,8664970000,"1412 12TH AVE
SEATTLE, WA 98122
(47.61359549, -122.3164272)",3,EAST,2007,1,6,"91,520",0,"91,520","Multifamily Housing, Retail Store",Multifamily Housing,"82,368",Retail Store,"9,152",,,,35,37.3,37.4,116,116,"3,418,139","3,419,980",0,"985,246","3,361,800",565,"56,479",0,26.44,0.13,Yes,,Compliant,,,8,,11,"19,578"
23560,2015,Multifamily LR (1-4),Low-Rise Multifamily,TRAMONTI AT LAKE UNION CONDOMINIUM,8669900000,"2920 EASTLAKE AVE E
SEATTLE, WA 98102
(47.64786624, -122.323745)",4,LAKE UNION,2004,1,4,"62,504","11,128","51,376",Multifamily Housing,Multifamily Housing,"53,931",,,,,,41,19.8,19.8,62.2,62.2,"1,069,095","1,069,095",0,"312,870","1,067,557",16,"1,582",0,7.53,0.05,No,,Compliant,,,17,,10,"18,376"
23561,2015,Multifamily MR (5-9),Mid-Rise Multifamily,TRAUGOTT TERRACE,8670350000,"2317 3RD AVE
SEATTLE, WA 98121
(47.61488674, -122.345682)",7,DOWNTOWN,2003,1,7,"39,962",0,"39,962",Multifamily Housing,Multifamily Housing,"39,962",,,,,,75,36.5,40.8,79.5,87.7,"1,456,808","1,631,879",0,"230,769","787,415","6,694","669,426",0,41.04,0.94,No,,Compliant,,,5,,9,"19,576"
23562,2015,NonResidential,Mixed Use Property,THE TRAVELERS HOTEL,8670450000,"80 YESLER WAY
SEATTLE, WA 98104
(47.60180041, -122.33520381)",7,DOWNTOWN,1913,1,3,"43,878",0,"43,878","Multifamily Housing, Non-Refrigerated Warehouse, Office, Retail Store",Multifamily Housing,"12,000",Office,"8,262",Retail Store,"6,312",,,22.5,22.4,70.7,70.3,"739,662","735,897",0,"216,782","739,692",0,0,0,5.16,0.04,No,,Compliant,,,14,,19,"18,379"
23566,2015,NonResidential,Other,ON THE BOARDS,3879900640,"100 W ROY ST
SEATTLE, WA 98119
(47.62599182, -122.3584671)",7,MAGNOLIA / QUEEN ANNE,1912,1,3,"34,976",0,"34,976",Performing Arts,Performing Arts,"34,976",,,,,,,22.9,22.9,64.4,64.4,"801,264","801,264",0,"197,942","675,407","1,259","125,885",0,11.39,0.24,No,,Compliant,,,50,,40,"19,575"
23567,2015,Multifamily LR (1-4),Low-Rise Multifamily,HAMRICK APTS,3879900650,"702 2ND AVE W
SEATTLE, WA 98119
(47.62594686, -122.3589548)",7,MAGNOLIA / QUEEN ANNE,1947,1,3,"22,604",0,"22,604",Multifamily Housing,Multifamily Housing,"22,604",,,,,,41,64.5,78.4,89.9,104.5,"1,457,827","1,772,951",0,"70,235","239,652","12,182","1,218,185",0,66.37,2.89,No,,Compliant,,,50,,40,"19,575"
23570,2015,Multifamily LR (1-4),Low-Rise Multifamily,DELAMAR APTS,3879900670,"115 W OLYMPIC PL
SEATTLE, WA 98119
(47.62649207, -122.3589409)",7,MAGNOLIA / QUEEN ANNE,1909,1,4,"46,296",0,"46,296",Multifamily Housing,Multifamily Housing,"46,296",,,,,,48,55.8,68.3,74.6,87.8,"2,583,968","3,162,526",0,"104,119","355,267","22,287","2,228,716",0,120.84,2.58,No,,Compliant,,,50,,40,"19,575"
23571,2015,Multifamily LR (1-4),Low-Rise Multifamily,GLEN EDEN APTS,3879900685,"921 1ST AVE W
SEATTLE, WA 98119
(47.62740853, -122.3583324)",7,MAGNOLIA / QUEEN ANNE,1929,1,3,"36,282","4,882","31,400","Multifamily Housing, Parking",Multifamily Housing,"31,400",Parking,"4,882",,,,94,31.4,35.8,69.6,81.6,"985,236","1,125,034",0,"161,485","551,010","4,342","434,249",0,26.9,0.68,Yes,,Compliant,,,50,,40,"19,575"
23574,2015,Multifamily MR (5-9),Mid-Rise Multifamily,OLYMPIC WEST APTS,3879900720,"110 W OLYMPIC PL
SEATTLE, WA 98119
(47.62691537, -122.3588909)",7,MAGNOLIA / QUEEN ANNE,1970,1,9,"54,820","10,273","44,547","Multifamily Housing, Parking",Multifamily Housing,"44,547",Parking,"10,273",,,,19,48.4,55.7,127.1,148.4,"2,157,144","2,479,472",0,"476,449","1,625,710","5,315","531,501",0,39.56,0.59,Yes,,Compliant,,,50,,40,"19,575"
23575,2015,Multifamily MR (5-9),Mid-Rise Multifamily,HADLEY HOUSE COOP APTS,3879900925,"919 2ND AVE W
SEATTLE, WA 98119
(47.62747422, -122.3595904)",7,MAGNOLIA / QUEEN ANNE,1960,1,6,"44,016","6,720","37,296","Multifamily Housing, Parking",Multifamily Housing,"37,296",Parking,"6,720",,,,100,15.7,17.6,49.3,55.2,"585,559","655,489",0,"171,618","585,584",0,0,0,4.08,0.04,No,,Compliant,Low Outlier,,50,,40,"19,575"
23576,2015,Multifamily LR (1-4),Low-Rise Multifamily,OLYMPUS MANOR COOP APT,3879900965,"220 W OLYMPIC PL
SEATTLE, WA 98119
(47.62697217, -122.3602254)",7,MAGNOLIA / QUEEN ANNE,1930,1,3,"31,552","2,988","28,564",Multifamily Housing,Multifamily Housing,"31,552",,,,,,86,49.7,61.6,69.7,82.2,"1,566,802","1,944,106",0,"77,531","264,548","13,023","1,302,265",0,71.01,2.21,Yes,,Compliant,,,50,,40,"19,575"
23577,2015,Multifamily LR (1-4),Low-Rise Multifamily,OLYMPIC ARMS & GRAYSON,3879901010,"209 W OLYMPIC PL
SEATTLE, WA 98119
(47.62653324, -122.3598572)",7,MAGNOLIA / QUEEN ANNE,1925,1,3,"29,533",0,"29,533",Multifamily Housing,Multifamily Housing,"29,533",,,,,,96,44.9,51.2,68.1,74.8,"1,324,965","1,513,013",0,"86,936","296,639","10,283","1,028,338",0,56.68,1.88,No,,Compliant,,,50,,40,"19,575"
23578,2015,Multifamily LR (1-4),Low-Rise Multifamily,VIKING APT,3879901040,"715 2ND AVE W
SEATTLE, WA 98119
(47.62616308, -122.3596881)",7,MAGNOLIA / QUEEN ANNE,1930,1,3,"20,688",0,"20,688",Multifamily Housing,Multifamily Housing,"20,688",,,,,,28,73.5,85.7,100.3,113.1,"1,521,202","1,771,952",0,"67,099","228,951","12,923","1,292,260",0,70.23,3.35,No,,Compliant,,,50,,40,"19,575"
23579,2015,Multifamily LR (1-4),Low-Rise Multifamily,HALLMARK APTS,3879901050,"705 2ND AVE
SEATTLE, WA 98104
(47.62595062, -122.3596719)",7,DOWNTOWN,1946,1,3,"22,972",0,"22,972",Multifamily Housing,Multifamily Housing,"22,972",,,,,,46,62,74,86.1,98.7,"1,425,226","1,700,473",0,"67,449","230,147","11,951","1,195,089",0,65.08,2.79,No,,Compliant,,,50,,40,"19,575"
23589,2015,Multifamily LR (1-4),Low-Rise Multifamily,LOW INCOME ELDERLY APT,3879901430,"320 W ROY ST
SEATTLE, WA 98119
(47.62611765, -122.3614432)",7,MAGNOLIA / QUEEN ANNE,1985,1,4,"49,034","3,540","45,494","Multifamily Housing, Parking",Multifamily Housing,"45,494",Parking,"3,540",,,,57,30,33.1,94.1,103.9,"1,364,063","1,505,508",0,"399,784","1,364,119",0,0,0,9.51,0.07,Yes,,Compliant,,,50,,40,"19,575"
23590,2015,Multifamily LR (1-4),Low-Rise Multifamily,500 WEST OLYMPIC PLACE CO-OP,3879901620,"500 W OLYMPIC PL
SEATTLE, WA 98119
(47.62722469, -122.3636839)",7,MAGNOLIA / QUEEN ANNE,1962,1,4,"33,164","6,156","27,008","Multifamily Housing, Parking",Multifamily Housing,"27,008",Parking,"6,156",,,,93,21.8,22.9,68.4,71.8,"587,903","617,360",0,"172,304","587,927",0,0,0,4.1,0.05,No,,Compliant,,,50,,39,"19,575"
23593,2015,Multifamily LR (1-4),Low-Rise Multifamily,CHELSEA COURT APTS,3879901915,"620 W OLYMPIC PL
SEATTLE, WA 98119
(47.62781593, -122.3656557)",7,MAGNOLIA / QUEEN ANNE,1907,1,4,"38,407",0,"38,407",Multifamily Housing,Multifamily Housing,"38,407",,,,,,59,31.3,36.1,98.1,113.3,"1,200,381","1,385,870",0,"351,812","1,200,431",0,0,0,8.37,0.08,No,,Compliant,,,50,,39,"19,575"
23594,2015,Multifamily MR (5-9),Mid-Rise Multifamily,SKYLINE HOUSE APTS,3879901925,"600 W OLYMPIC PL
SEATTLE, WA 98119
(47.62764508, -122.3651587)",7,MAGNOLIA / QUEEN ANNE,1955,1,6,"88,422","13,336","75,086",Multifamily Housing,Multifamily Housing,"75,086",,,,,,87,57.1,67.9,90.5,101.9,"4,285,049","5,101,383",0,"322,041","1,098,849","31,862","3,186,245",0,176.88,1.95,No,,Compliant,,,50,,39,"19,575"
23595,2015,Multifamily LR (1-4),Low-Rise Multifamily,KINNEAR APTS,3879901970,"905 OLYMPIC WAY W
SEATTLE, WA 98119
(47.62858016, -122.3681081)",7,MAGNOLIA / QUEEN ANNE,1907,1,4,"34,498",0,"34,498",Multifamily Housing,Multifamily Housing,"34,498",,,,,,100,27.4,32.6,40,46.1,"943,853","1,123,577",0,"54,345","185,431","7,584","758,429",0,41.57,1.18,No,,Compliant,,,50,,39,"19,575"
23605,2015,Multifamily LR (1-4),Low-Rise Multifamily,HILLCOURT APTS,7663700821,"3022 NE 140TH ST
SEATTLE, WA 98125
(47.73067959, -122.2955576)",5,NORTH,1985,1,4,"56,074",0,"56,074","Multifamily Housing, Parking",Multifamily Housing,"56,074",Parking,0,,,,72,27.7,30.1,87,94.4,"1,554,342","1,686,439",0,"455,552","1,554,407",0,0,0,10.84,0.07,No,,Compliant,,119,29,2,26,"19,579"
23609,2015,Multifamily LR (1-4),Low-Rise Multifamily,DEL MAR APTS,7663700860,"14033 32ND AVE NE
SEATTLE, WA 98125
(47.73107616, -122.2948982)",5,NORTH,1981,1,4,"43,132",0,"43,132",Multifamily Housing,Multifamily Housing,"43,132",,,,,,61,26,28.2,81.6,88.5,"1,120,197","1,215,144",0,"328,311","1,120,243",0,0,0,7.81,0.07,No,,Compliant,,119,29,2,26,"19,579"
23610,2015,Multifamily MR (5-9),Mid-Rise Multifamily,PARKWAY 1 APARTMENTS,7663700871,"14019 32ND AVE NE
SEATTLE, WA 98125
(47.73072145, -122.2947625)",5,NORTH,1968,1,5,"25,671",0,"25,671",Multifamily Housing,Multifamily Housing,"25,671",,,,,,93,26,28.2,81.5,88.5,"666,385","723,561",0,"195,306","666,413",0,0,0,4.65,0.07,No,,Compliant,,119,29,2,26,"19,579"
23611,2015,Multifamily LR (1-4),Low-Rise Multifamily,PARKWAY 2 APARTMENTS,7663700870,"14023 32ND AVE NE
SEATTLE, WA 98125
(47.73082352, -122.29418945)",5,NORTH,1993,1,4,"31,379","5,829","25,550","Multifamily Housing, Parking",Multifamily Housing,"31,379",Parking,"5,829",,,,73,26.9,29.1,84.4,91.3,"843,078","912,748",0,"247,092","843,113",0,0,0,5.88,0.07,No,,Compliant,,119,29,2,26,"19,579"
23612,2015,Multifamily LR (1-4),Low-Rise Multifamily,HIDDEN STREAMS APARTMENT,7663700880,"3032 NE 140TH ST
SEATTLE, WA 98125
(47.73040373, -122.2948837)",5,NORTH,1969,1,4,"24,052",0,"24,052",,,,,,,,,100,9.7,10.1,30.4,31.7,"232,968","243,030",0,"68,279","232,978",0,0,0,1.62,0.03,No,,Compliant,,119,29,2,26,"19,579"
23615,2015,Multifamily MR (5-9),Mid-Rise Multifamily,PROMENADE @ THE PARK APTS,7663700891,"3215 NE 143RD ST
SEATTLE, WA 98125
(47.73173261, -122.2934809)",5,NORTH,2003,1,6,"119,355","46,370","72,985",Multifamily Housing,Multifamily Housing,"72,985",,,,,,73,27.7,29.7,87,93.2,"2,023,258","2,165,211",0,"592,983","2,023,342",0,0,0,14.1,0.05,No,,Compliant,,119,29,2,26,"19,579"
23618,2015,NonResidential,Non-Refrigerated Warehouse,"OCEAN BEAUTY ALASKA BLDG, LLC",7666200070,"1120 W EWING ST
SEATTLE, WA 98119
(47.65676796, -122.3704009)",7,MAGNOLIA / QUEEN ANNE,1957,1,1,"38,255",0,"38,255",Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,"38,255",,,,,,13,24.2,30,48.1,54.2,"925,097","1,147,076",0,"122,057","416,476","5,086","508,638",0,29.92,0.74,No,,Compliant,,,50,,39,"19,575"
23622,2015,Campus,Other,FISHERMAN'S TERMINAL - CAMPUS,7666200105,"2000 W EMERSON PL
SEATTLE, WA 98119
(47.65802175, -122.3828922)",7,MAGNOLIA / QUEEN ANNE,1955,1,1,"260,241",0,"260,241",Other,Other,"260,241",,,,,,,125.6,137.7,337.5,370.2,"32,675,250","35,823,228",0,"7,504,491","25,606,386","70,699","7,069,925",0,553.99,1.71,No,,Compliant,,,33,,27,"18,235"
23632,2015,Multifamily LR (1-4),Low-Rise Multifamily,SEVENTY-O-ONE CONDOMINIUM,7698500000,"7001 SAND POINT WAY NE
SEATTLE, WA 98115
(47.67983323, -122.2639904)",4,NORTHEAST,1970,1,4,"144,779",0,"144,779",Multifamily Housing,Multifamily Housing,"144,779",,,,,,65,26.6,28.5,83.5,89.4,"3,850,963","4,122,464",0,"1,128,653","3,851,124",0,0,0,26.85,0.07,No,,Compliant,,,55,,48,"18,792"
23633,2015,Multifamily LR (1-4),Low-Rise Multifamily,7300 WOODLAWN AVENUE CONDOMINIUM,7698510000,"7300 WOODLAWN AVE NE
SEATTLE, WA 98115
(47.68150638, -122.3250814)",6,NORTHWEST,1967,1,3,"20,210",0,"20,210","Multifamily Housing, Parking",Multifamily Housing,"20,000",Parking,700,,,,88,26.5,29.1,67.9,75,"529,807","581,979",0,"112,496","383,854","1,460","145,969",0,10.43,0.43,No,,Compliant,,,53,,25,"18,792"
23637,2015,Multifamily LR (1-4),Low-Rise Multifamily,J&E APTS,7701400030,"7910 RAINIER AVE S
SEATTLE, WA 98118
(47.53115578, -122.2695897)",2,SOUTHEAST,1956,2,2,"21,708",0,"21,708",Multifamily Housing,Multifamily Housing,"21,708",,,,,,59,60.6,72.7,102.2,114.8,"1,315,298","1,577,240",0,"117,310","400,280","9,150","915,035",0,51.39,2.29,No,,Compliant,,,7,,45,"18,800"
23639,2015,Multifamily LR (1-4),Low-Rise Multifamily,SEWARD PARK TOWNHOMES,7701420000,"7322 RAINIER AVE S
SEATTLE, WA 98118
(47.53661289, -122.268902)",2,SOUTHEAST,2006,1,2,"55,842",0,"55,842","Multifamily Housing, Parking",Multifamily Housing,"42,762",Parking,"13,080",,,,36,31.1,33.4,97.7,104.9,"1,331,031","1,429,141",0,"390,103","1,331,086",0,0,0,9.28,0.06,No,,Compliant,,,7,,45,"18,800"
23641,2015,Multifamily HR (10+),High-Rise Multifamily,SHANNON CONDOMINIUM,7714600000,"601 BELMONT AVE E
SEATTLE, WA 98102
(47.62473555, -122.3244527)",3,EAST,1970,1,12,"97,160","15,303","81,857","Multifamily Housing, Parking",Multifamily Housing,"108,000",Parking,"12,000",,,,29,36.2,43,113.7,135,"3,909,668","4,642,519",0,"1,145,858","3,909,830",0,0,0,27.26,0.11,Yes,,Compliant,,,8,,5,"18,376"
23643,2015,Multifamily LR (1-4),Low-Rise Multifamily,SHEFFIELD CONDOMINIUM,7732050000,"200 17TH AVE E
SEATTLE, WA 98112
(47.61986338, -122.3096735)",3,CENTRAL,1929,1,4,"23,875",0,"23,875",Multifamily Housing,Multifamily Housing,"23,875",,,,,,51,49.7,60,82.5,95.2,"1,185,469","1,431,479",0,"101,812","347,397","8,381","838,086",0,46.93,1.9,No,,Compliant,,,35,,6,"18,789"
23652,2015,Multifamily LR (1-4),Low-Rise Multifamily,SHILSHOLE VIEW CONDOMINIUM,7755380000,"6044 SEAVIEW AVE NW
SEATTLE, WA 98107
(47.67332322, -122.406066)",6,BALLARD,1999,1,4,"28,467",0,"28,467","Multifamily Housing, Office",Multifamily Housing,"21,804",Office,"3,032",,,,,17.6,18.7,55.1,58.8,"435,985","465,339",0,"127,780","436,003",0,0,0,3.04,0.04,No,,Compliant,,,4,,1,"18,386"
23653,2015,NonResidential,Small- and Mid-Sized Office,SHIP CANAL OFFICE CENTER,7759900000,"146 N CANAL ST
SEATTLE, WA 98103
(47.65101371, -122.3553519)",6,LAKE UNION,1989,1,3,"48,924",0,"48,924","Office, Parking",Office,"31,325",Parking,"13,143",,,,77,64.6,68.8,151.4,150.9,"2,023,197","2,156,584",0,"367,317","1,253,337","7,699","769,913",0,49.63,0.9,No,,Compliant,,,20,,2,"18,377"
23657,2015,Multifamily MR (5-9),Mid-Rise Multifamily,THE SIENA CONDOMINIUM,7787750000,"326 QUEEN ANNE AVE N
SEATTLE, WA 98109
(47.62176895, -122.35635376)",7,MAGNOLIA / QUEEN ANNE,2001,1,6,"22,551",0,"22,551","Medical Office, Multifamily Housing, Parking",Multifamily Housing,"21,642",Parking,"4,200",Medical Office,909,,,40.6,42.1,119.2,120.8,"916,001","950,423",0,"242,061","825,947",901,"90,089",0,10.54,0.31,No,,Compliant,,,50,,40,"18,390"
23658,2015,Multifamily LR (1-4),Low-Rise Multifamily,SIENA DEL LAGO CONDOMINIUM,7787800000,"2059 MINOR AVE E
SEATTLE, WA 98102
(47.6379687, -122.3288491)",4,LAKE UNION,1989,1,2,"21,643",0,"21,643",Multifamily Housing,Multifamily Housing,"21,643",,,,,,,44,52.6,69.4,79.5,"951,913","1,138,862",0,"70,337","239,998","7,119","711,925",0,39.48,1.78,No,,Compliant,,,17,,10,"18,376"
23660,2015,Multifamily LR (1-4),Low-Rise Multifamily,SIGNATURE PLACE CONDOMINIUM,7792100000,"801 2ND AVE N
SEATTLE, WA 98109
(47.62661291, -122.3531782)",7,MAGNOLIA / QUEEN ANNE,1994,1,4,"26,964","4,304","22,660",Multifamily Housing,Multifamily Housing,"22,664",,,,,,90,26.9,28.3,68.8,70.3,"609,257","642,321",0,"128,986","440,119","1,692","169,156",0,12.05,0.38,Yes,,Compliant,,,50,,40,"18,390"
23661,2015,Multifamily MR (5-9),Mid-Rise Multifamily,SITE 17,7802000000,"2440 WESTERN AVE
SEATTLE, WA 98121
(47.61388807, -122.3488512)",7,DOWNTOWN,1998,1,8,"139,301",0,"139,301","Multifamily Housing, Other, Restaurant, Supermarket/Grocery Store",Multifamily Housing,"94,506",Supermarket/Grocery Store,"1,448",Restaurant,"1,066",,,33.9,36.1,103.4,110.2,"3,305,797","3,517,197",0,"927,485","3,164,711","1,412","141,217",0,29.56,0.11,No,,Compliant,,,5,,9,"19,576"
23671,2015,NonResidential,Small- and Mid-Sized Office,AREIS BUILDING,2902200925,"2358 EASTLAKE AVE E
SEATTLE, WA 98102
(47.64160748, -122.3255231)",4,LAKE UNION,1959,1,4,"50,333","18,036","32,297",Office,Office,"50,333",,,,,,91,29.4,34.6,92.2,108.8,"1,477,321","1,743,543",0,"432,978","1,477,382",0,0,0,10.3,0.08,No,,Compliant,,,17,,10,"18,376"
23672,2015,NonResidential,Small- and Mid-Sized Office,2324 EASTLAKE,2902200965,"2324 EASTLAKE AVE E
SEATTLE, WA 98102
(47.64047271, -122.3255112)",4,LAKE UNION,1986,1,4,"57,432","21,906","35,526","Office, Parking",Office,"34,160",Parking,"19,650",,,,,73.1,79.1,229.7,248.3,"2,498,684","2,700,903",0,"732,323","2,498,788",0,0,0,17.42,0.12,No,,Compliant,,,17,,10,"18,376"
23673,2015,NonResidential,Small- and Mid-Sized Office,2300 EASTLAKE,2902200980,"2300 EASTLAKE AVE E
SEATTLE, WA 98102
(47.63997419, -122.3255225)",4,LAKE UNION,1969,1,3,"25,912","7,956","17,956","Office, Parking",Office,"17,332",Parking,"9,162",,,,,35.5,39,111.6,122.4,"615,894","675,680",0,"180,508","615,920",0,0,0,4.29,0.06,No,,Compliant,,,17,,10,"18,376"
23674,2015,NonResidential,Small- and Mid-Sized Office,2345 EASTLAKE,2902201025,"2345 EASTLAKE AVE E
SEATTLE, WA 98102
(47.64108252, -122.3262268)",4,LAKE UNION,2000,1,3,"57,132","21,908","35,224","Office, Parking",Office,"33,705",Parking,"21,908",,,,61,67.8,67.8,213,213,"2,286,622","2,286,622",0,"670,171","2,286,717",0,0,0,15.94,0.11,No,,Compliant,,,17,,10,"18,376"
23677,2015,Multifamily MR (5-9),Mid-Rise Multifamily,STEWART MANOR,3277800690,"6339 34TH AVE SW
SEATTLE, WA 98126
(47.54496384, -122.37545013)",1,DELRIDGE,1968,1,6,"49,510",0,"49,510",Multifamily Housing,Multifamily Housing,"49,510",,,,,,3,54.4,61.4,148.6,168.9,"2,694,853","3,038,937",0,"635,078","2,166,976","5,280","527,967",0,43.15,0.68,Yes,,Compliant,,,24,,13,"19,581"
23679,2015,Multifamily LR (1-4),Low-Rise Multifamily,ALDER CREST APTS.,3277801539,"6520 35TH AVE SW
SEATTLE, WA 98126
(47.54369962, -122.3760533)",1,DELRIDGE,1977,1,3,"23,664",0,"23,664",Multifamily Housing,Multifamily Housing,"23,664",,,,,,10,41.6,47,130.6,147.5,"984,618","1,111,734",0,"288,575","984,659",0,0,0,6.86,0.11,Yes,,Compliant,,,24,,51,"19,581"
23680,2015,Multifamily LR (1-4),Low-Rise Multifamily,"SGT JOSE CANGAS, SR. APARTMENTS",3278601900,"6025 LANHAM PL SW
SEATTLE, WA 98126
(47.54733949, -122.3737588)",1,DELRIDGE,2006,1,3,"42,169",800,"41,369",Multifamily Housing,Multifamily Housing,"36,628",,,,,,49,30.6,32.8,96.1,103.1,"1,121,259","1,202,918",0,"328,622","1,121,306",0,0,0,7.82,0.07,Yes,,Compliant,,,24,,13,"19,581"
