RID,BuildingID,DataYear,BuildingType,City,State,ZipCode,YearBuilt,PropertyGFATotal,LargestPropertyUseType,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu)
8813,25177,2017,Residential,Seattle,WA,98112,1930,41241,Multifamily,69.09999847412111,68.1999969482422,91.3000030517578,90.3000030517578,2427365.5,2394952.0,0.0,314314.4529375,2113050.9765625
8814,25181,2017,Residential,Seattle,WA,98102,1910,22532,Multifamily,33.5,33.5,80.8000030517578,80.8000030517578,755450.625,755824.375,0.0,491117.4689375,264333.0078125
8815,25182,2017,Residential,Seattle,WA,98112,1971,78199,Multifamily,52.2000007629395,52.2999992370605,142.100006103516,142.199996948242,4175875.5,4178238.25,0.0,3337191.26025,838683.984375
8816,25184,2017,Residential,Seattle,WA,98112,1928,21407,Multifamily,60.0,60.0999984741211,83.5,83.5999984741211,1285078.875,1286130.125,0.0,209929.77746875,1075149.0234375
8817,25185,2017,Residential,Seattle,WA,98102,1985,63505,Multifamily,32.5,32.0,102.0,100.599998474121,1564490.25,1543347.875,0.0,1564490.07225,0.0
8818,25186,2017,Residential,Seattle,WQ,98102,1907,35647,Multifamily,74.6999969482422,74.6999969482422,115.400001525879,115.400001525879,2662108.5,2663602.25,0.0,630604.134,2031504.1015625
8819,25187,2017,Residential,Seattle,WA,98112,1926,22284,Multifamily,37.5999984741211,36.9000015258789,87.8000030517578,85.5999984741211,766156.5,752036.8125,0.0,469755.310125,296401.000976563
8820,25196,2017,Residential,Seattle,WA,98102,1910,35656,Multifamily,39.7999992370605,39.0999984741211,82.5999984741211,80.8000030517578,1417532.5,1393381.5,0.0,697740.3520000001,719791.943359375
8821,25199,2017,Residential,Seattle,WA,98102,1925,20640,Multifamily,90.9000015258789,91.0,110.900001525879,111.0,1876535.0,1877863.25,0.0,152386.064265625,1724149.0234375
8822,25200,2017,Residential,Seattle,WA,98102,1953,42182,Multifamily,65.3000030517578,65.3000030517578,94.8000030517578,94.8000030517578,2753843.25,2755848.25,0.0,529012.153875,2224830.859375
8823,25202,2017,Residential,Seattle,WA,98102,1987,32288,Multifamily,26.7000007629395,26.399999618530305,83.9000015258789,82.9000015258789,654293.375,646157.6875,0.0,654293.330125,0.0
8824,25215,2017,Residential,Seattle,WA,98136,1987,31488,Multifamily,20.6000003814697,19.8999996185303,64.6999969482422,62.5,602376.875,581727.8125,0.0,602376.6579999999,0.0
8825,25217,2017,Specialty,Seattle,WA,98116,1962,51410,K-12 School,48.9000015258789,48.2000007629395,89.6999969482422,88.9000015258789,2119437.5,2087131.75,0.0,795736.4040000002,1323700.9765625
8826,25218,2017,Residential,Seattle,WA,98146,1979,31457,Multifamily,18.3999996185303,18.2999992370605,57.9000015258789,57.4000015258789,502658.40625,498204.6875,0.0,502658.2390625,0.0
8827,25220,2017,Residential,Seattle,WA,98104,1909,43162,Multifamily,26.399999618530305,25.7000007629395,82.9000015258789,80.8000030517578,1139406.25,1110593.5,0.0,1139406.372125,0.0
8828,25222,2017,NonResidential,Seattle,WA,98101,2009,1074552,Multifamily,45.7000007629395,45.0,118.5,117.599998474121,28105316.0,27629300.0,0.0,20731399.006,7373915.625
8829,25223,2017,Residential,Seattle,WA,98116,1963,20790,Multifamily,30.0,29.2000007629395,94.3000030517578,91.8000030517578,624241.1875,607493.6875,0.0,624241.073875,0.0
8830,25235,2017,Residential,Seattle,WA,98116,1988,42312,Multifamily,47.0,46.4000015258789,147.600006103516,145.699996948242,1224581.0,1208785.375,0.0,1224580.767875,0.0
8831,25240,2017,Residential,Seattle,WA,98126,2004,53919,Multifamily,28.600000381469695,28.0,89.8000030517578,87.9000015258789,1258147.75,1231322.25,0.0,1258147.704,0.0
8832,25241,2017,Residential,Seattle,WA,98133,1988,166858,Multifamily,25.600000381469695,25.0,80.3000030517578,78.5,4264837.5,4171947.5,0.0,4264837.077,0.0
8833,25242,2017,Residential,Seattle,WA,98102,1978,27317,Multifamily,35.5,34.7999992370605,111.5,109.300003051758,808058.6875,792242.125,0.0,808058.522125,0.0
8834,25243,2017,Residential,Seattle,WA,98102,1963,28922,Multifamily,34.4000015258789,33.7999992370605,108.0,106.0,994815.0,976668.0,0.0,994814.981875,0.0
8835,25245,2017,Residential,Seattle,WA,98119,1921,104064,Multifamily,41.5,41.0999984741211,63.2000007629395,62.7000007629395,4335726.5,4297299.0,0.0,981437.27625,3354289.0625
8836,25247,2017,Residential,Seattle,WA,98133,1988,44352,Multifamily,53.2000007629395,51.5,105.400001525879,102.699996948242,2359111.75,2282439.75,0.0,1052031.55625,1307080.078125
8837,25250,2017,NonResidential,Seattle,WA,98119,1959,122679,College/Uni,138.199996948242,138.199996948242,268.20001220703097,268.29998779296903,14235164.0,14241821.0,0.0,6071679.59,8163483.59375
8838,25251,2017,Specialty,Seattle,WA,98119,1945,537000,College/Uni,152.5,152.600006103516,244.399993896484,244.5,81404976.0,81448656.0,0.0,21535566.462,59869406.25
8839,25259,2017,Residential,Seattle,WA,98125,1995,31680,Senior Care,80.5,79.8000030517578,179.600006103516,178.100006103516,2551265.0,2526609.5,0.0,1440068.72,1111195.99609375
8840,25266,2017,Residential,Seattle,WA,98103,1986,21303,Multifamily,31.0,30.399999618530305,97.5,95.4000015258789,661253.1875,647331.125,0.0,661253.1170625,0.0
8841,25268,2017,NonResidential,Seattle,WA,98125,1980,23022,Office,48.9000015258789,48.0,135.399993896484,134.5,1124779.75,1104642.0,0.0,926879.716125,197900.0
8842,25269,2017,Residential,SEATTLE,WA,98125,2002,57756,Multifamily,37.2999992370605,36.7000007629395,117.199996948242,115.400001525879,1674443.125,1648358.75,0.0,1674442.731875,0.0
8843,25275,2017,NonResidential,Seattle,WA,98134,1967,27263,Refrigerate,94.8000030517578,94.5999984741211,297.5,297.0,2577275.0,2572627.75,0.0,2577274.672,0.0
8844,25276,2017,NonResidential,Seattle,WA,98134,1962,31569,Non-Refrige,99.1999969482422,95.5,155.699996948242,151.800003051758,3274808.25,3151446.5,0.0,813623.1209375,2461184.9609375
8845,25277,2017,NonResidential,Seattle,WA,98134,1956,22509,Non-Refrige,8.199999809265138,8.0,25.600000381469695,25.2999992370605,183510.90625,181135.59375,0.0,183511.008,0.0
8846,25278,2017,NonResidential,Seattle,WA,98134,1956,39984,Non-Refrige,28.2000007629395,26.2999992370605,49.7000007629395,47.7000007629395,1128669.75,1050148.25,0.0,384652.8329375,744016.9921875
8847,25295,2017,Residential,Seattle,WA,98125,1997,55977,Multifamily,22.7999992370605,22.5,71.5999984741211,70.6999969482422,1035183.3125,1022191.3125,0.0,1035183.10025,0.0
8848,25299,2017,Residential,Seattle,WA,98118,1968,91907,Multifamily,41.0,40.7999992370605,109.800003051758,108.900001525879,3772252.75,3746059.0,0.0,2935358.31425,836893.9453125
8849,25302,2017,Residential,Seattle,WA,98103,1978,20844,Multifamily,26.5,26.100000381469695,83.3000030517578,81.9000015258789,553155.0,544161.6875,0.0,553154.826125,0.0
8850,25305,2017,Residential,Seattle,WA,98102,1998,26578,Multifamily,47.2999992370605,46.9000015258789,106.900001525879,105.800003051758,878646.1875,870855.3125,0.0,509000.134125,369645.97167968797
8851,25317,2017,Specialty,Seattle,WA,98102,1925,73769,K-12 School,39.5,38.7000007629395,66.1999969482422,65.3000030517578,2915627.5,2853343.0,0.0,871259.637875,2044367.96875
8852,25322,2017,Residential,Seattle,WA,98102,1984,24620,Multifamily,34.7000007629395,34.7000007629395,108.800003051758,108.900001525879,853221.8125,853533.125,0.0,853221.78,0.0
8853,25323,2017,Residential,Seattle,WA,98102,1925,21512,Multifamily,45.2999992370605,44.5,106.300003051758,104.099998474121,741358.0,729655.875,0.0,460768.102125,280590.014648438
8854,25325,2017,NonResidential,Seattle,WA,98102,1906,26440,Worship Fac,29.2000007629395,28.7000007629395,48.4000015258789,47.7999992370605,772286.8125,759743.1875,0.0,224642.668,547643.994140625
8855,25326,2017,Residential,Seattle,WA,98102,1958,21312,Multifamily,44.2999992370605,43.2000007629395,139.199996948242,135.600006103516,944851.625,920382.375,0.0,944851.359875,0.0
8856,25955,2017,NonResidential,Seattle,WA,98112,1928,71280,Other - Rec,274.399993896484,274.29998779296903,492.799987792969,492.299987792969,19561160.0,19552536.0,0.0,6980049.9525,12581108.59375
8857,25327,2017,Residential,Seattle,WA,98109,2004,71592,Multifamily,42.2000007629395,41.2999992370605,113.5,111.900001525879,2513615.5,2463422.25,0.0,1975731.18175,537884.033203125
8858,25329,2017,Residential,Seattle,WA,98103,1990,21871,Multifamily,53.2000007629395,52.7000007629395,167.0,165.399993896484,764329.625,757075.875,0.0,764329.6370625,0.0
8859,25335,2017,Residential,Seattle,WA,98103,2007,158180,Multifamily,27.2999992370605,27.0,74.5999984741211,73.9000015258789,1500530.375,1486945.5,0.0,1209088.262,291441.9921875
8860,25337,2017,Residential,Seattle,WA,98122,1919,40281,Multifamily,32.2999992370605,31.7999992370605,101.5,99.6999969482422,1037377.125,1019249.8125,0.0,1037377.01625,0.0
8861,25338,2017,Residential,Seattle,WA,98126,1981,42084,Multifamily,28.7000007629395,28.2000007629395,90.1999969482422,88.5,1067564.625,1047873.375,0.0,1067564.68625,0.0
8862,25340,2017,Residential,SEATTLE,WA,98119,1968,23026,Multifamily,25.7000007629395,25.7000007629395,80.6999969482422,80.8000030517578,542673.1875,542915.6875,0.0,542673.162125,0.0
8863,25348,2017,Residential,Seattle,WA,98119,1974,53820,Multifamily,59.0999984741211,57.9000015258789,130.600006103516,128.800003051758,3181869.0,3116586.5,0.0,1763335.88775,1418533.0078125
8864,25354,2017,Residential,Seattle,WA,98121,1994,191427,Multifamily,0.0,0.0,0.0,0.0,0.0,0.0,1035138.3125,5794322.375,0.0
8865,25356,2017,Residential,Seattle,WA,98109,1988,22392,Multifamily,24.100000381469695,23.7999992370605,75.5999984741211,74.8000030517578,538808.8125,533764.875,0.0,538808.6989375,0.0
8866,25360,2017,Residential,Seattle,WA,98115,1948,233540,Multifamily,69.3000030517578,69.3000030517578,150.600006103516,150.600006103516,6369936.5,6369936.5,0.0,3424048.41175,2945887.890625
8868,25362,2017,Residential,Seattle,WA,98122,2001,65867,Multifamily,30.600000381469695,30.600000381469695,96.1999969482422,96.1999969482422,1712146.375,1712146.375,0.0,1712146.07825,0.0
8869,25364,2017,NonResidential,Seattle,WA,98144,1956,28800,Self-Storag,40.2999992370605,39.2000007629395,86.4000015258789,85.3000030517578,1160046.75,1128730.125,0.0,608423.7349375,551622.998046875
8870,25368,2017,Residential,Seattle,WA,98121,2002,205779,Multifamily,67.5,67.0,134.100006103516,132.699996948242,11237695.0,11167448.0,0.0,5040304.0685,6197390.234375
8871,25371,2017,NonResidential,SEATTLE,WA,98122,2009,28500,K-12 School,43.7999992370605,42.7000007629395,98.5999984741211,97.1999969482422,1361731.375,1327696.25,0.0,783768.494125,577962.98828125
8872,25386,2017,Residential,Seattle,WA,98122,1968,29581,Multifamily,34.2000007629395,33.7000007629395,78.6999969482422,76.9000015258789,851604.8125,837487.625,0.0,509031.8550625,342572.998046875
8873,25401,2017,Residential,Seattle,WA,98115,1968,24288,Multifamily,28.899999618530305,28.600000381469695,90.8000030517578,89.9000015258789,702411.6875,695436.8125,0.0,702411.699875,0.0
8874,25407,2017,Residential,Seattle,WA,98121,1989,87645,Multifamily,30.2000007629395,29.5,78.0999984741211,76.0,2173324.5,2121003.5,0.0,1600009.312125,573315.0390625
8875,25410,2017,Residential,Seattle,WA,98121,1982,185506,Multifamily,67.1999969482422,66.09999847412111,203.800003051758,200.300003051758,11877042.0,11679732.0,0.0,11267593.463,609446.97265625
8876,25412,2017,Residential,Seattle,WA,98101,1927,95280,Multifamily,66.0,65.09999847412111,112.800003051758,111.800003051758,5430877.0,5357480.0,4008113.25,1422763.375875,0.0
8877,25414,2017,Residential,Seattle,WA,98102,2003,39090,Multifamily,40.2000007629395,39.7000007629395,126.199996948242,124.699996948242,1389764.75,1372918.125,0.0,1389764.53775,0.0
8878,25416,2017,Residential,Seattle,WA,98109,2009,138125,Multifamily,23.0,23.0,72.1999969482422,72.1999969482422,2641836.5,2641836.5,0.0,2641836.1095,0.0
8879,25418,2017,Residential,Seattle,WA,98112,1907,20736,Multifamily,23.899999618530305,23.399999618530305,75.0,73.5,496059.90625,486030.09375,0.0,496059.7509375,0.0
8880,25419,2017,Residential,Seattle,WA,98112,1909,29243,Multifamily,47.7000007629395,47.7999992370605,92.9000015258789,92.9000015258789,1396307.75,1396732.25,0.0,598351.5109375,797956.0546875
8881,25425,2017,Residential,Seattle,WA,98109,2005,79644,Multifamily,29.0,28.399999618530305,91.0,89.3000030517578,2307188.5,2265857.0,0.0,2307188.21575,0.0
8882,25426,2017,Residential,SEATTLE,WA,98102,1966,46351,Multifamily,27.899999618530305,27.2000007629395,87.5999984741211,85.4000015258789,1132848.125,1103579.0,0.0,1132848.18825,0.0
8883,25427,2017,Residential,SEATTLE,WA,98103,1998,36666,Multifamily,26.899999618530305,26.600000381469695,84.5,83.5999984741211,811993.8125,803260.375,0.0,811993.5710625,0.0
8884,25428,2017,Residential,Seattle,WA,98122,2000,44520,Multifamily,27.0,27.0,84.8000030517578,84.8000030517578,1202110.875,1202391.25,0.0,1202110.722,0.0
8886,25432,2017,Residential,Seattle,WA,98105,1960,20884,Multifamily,32.5,32.2999992370605,102.099998474121,101.300003051758,803034.875,797057.375,0.0,803034.672,0.0
8887,25433,2017,Residential,Seattle,WA,98105,1978,31900,Multifamily,30.899999618530305,30.399999618530305,96.9000015258789,95.5,841466.6875,829108.5,0.0,841466.4270625,0.0
8888,25435,2017,Residential,Seattle,WA,98126,1990,89549,Multifamily,42.5,41.9000015258789,110.400001525879,109.0,3801985.25,3752721.0,0.0,2821572.80575,980411.9140625
8889,25436,2017,Residential,Seattle,WA,98126,1997,36260,Multifamily,32.5999984741211,32.2999992370605,102.300003051758,101.400001525879,1181243.25,1170857.625,0.0,1181242.93,0.0
8890,25438,2017,Residential,Seattle,WA,98109,1989,29280,Multifamily,31.2000007629395,30.7000007629395,69.8000030517578,68.40000152587889,771722.6875,759346.375,0.0,436855.76653125,334866.9921875
8891,25447,2017,Residential,Seattle,WA,98122,2001,119486,Multifamily,25.399999618530305,25.399999618530305,79.9000015258789,79.9000015258789,3038891.25,3039440.75,0.0,3038890.9760000007,0.0
8893,25452,2017,NonResidential,Seattle,WA,98109,1988,34639,Restaurant,338.399993896484,336.79998779296903,622.299987792969,620.700012207031,14560310.0,14492209.0,0.0,5498095.947000002,9062214.0625
8894,25457,2017,NonResidential,Seattle,WA,98109,1921,26300,Other - Ent,152.300003051758,148.300003051758,285.79998779296903,279.70001220703097,4006277.0,3900287.0,0.0,1583770.537875,2422506.25
8895,25461,2017,NonResidential,Seattle,WA,98109,1962,34072,Restaurant,205.600006103516,203.5,378.0,371.5,7004903.0,6934991.0,0.0,2643627.4095,4361275.0
8896,25462,2017,NonResidential,Seattle,WA,98109,1949,23355,Office,33.7999992370605,33.7999992370605,106.199996948242,106.199996948242,741222.8125,741222.8125,0.0,741222.88,0.0
8897,25464,2017,NonResidential,Seattle,WA,98109,1965,30840,Office,134.600006103516,132.300003051758,279.899993896484,277.5,4097286.5,4027275.5,0.0,2018049.1515,2079237.109375
8898,25471,2017,NonResidential,Seattle,WA,98115,1946,20332,Other,21.600000381469695,20.7999992370605,44.7999992370605,43.5999984741211,439509.40625,422981.09375,0.0,214783.34746875,224726.000976563
8899,25474,2017,Residential,Seattle,WA,98115,2003,30315,Multifamily,54.7999992370605,54.2999992370605,172.199996948242,170.600006103516,1158296.125,1147350.375,0.0,1158295.843875,0.0
8900,25475,2017,Residential,Seattle,WA,98115,2005,30918,Multifamily,42.2999992370605,41.7999992370605,132.899993896484,131.300003051758,838302.5,828495.625,0.0,838302.490125,0.0
8901,25479,2017,Residential,Seattle,WA,98105,1978,20390,Multifamily,27.2000007629395,26.5,85.5,83.3000030517578,554955.6875,540816.8125,0.0,554955.6690625,0.0
8902,25490,2017,Residential,Seattle,WA,98115,1949,99941,Senior Care,69.09999847412111,68.59999847412111,130.699996948242,129.199996948242,6245814.5,6204454.0,0.0,2512249.2025,3733565.234375
8903,25491,2017,Residential,Seattle,WA,98115,2005,46137,Multifamily,33.2000007629395,32.7000007629395,73.5999984741211,72.6999969482422,1122969.5,1105933.0,0.0,627843.506125,495126.025390625
8904,25511,2017,Residential,Seattle,WA,98102,1920,21672,Multifamily,75.1999969482422,74.0,100.699996948242,99.5,1629918.75,1604406.75,0.0,225605.5450625,1404312.98828125
8905,25513,2017,NonResidential,Seattle,WA,98122,1900,21850,Worship Fac,16.0,15.8999996185303,25.600000381469695,25.2000007629395,349175.59375,346656.6875,0.0,91754.477734375,257420.99609375
8906,25514,2017,Residential,Seattle,WA,98112,1969,146102,Multifamily,67.5,66.5,160.199996948242,157.100006103516,6323859.5,6231854.0,0.0,4001657.1485,2322201.953125
8907,25522,2017,NonResidential,Seattle,WA,98105,1997,32282,Multifamily,53.5,52.5,124.599998474121,122.699996948242,1352134.25,1327622.25,0.0,828547.2089375,523586.962890625
8908,25524,2017,Residential,Seattle,WA,98103,1987,36538,Multifamily,28.7000007629395,28.2999992370605,90.1999969482422,88.9000015258789,1110938.125,1095120.125,0.0,1110938.03025,0.0
8909,25526,2017,Residential,Seattle,WA,98116,1996,43222,Multifamily,33.2000007629395,32.5,75.0999984741211,74.0,1433715.875,1402926.75,0.0,833107.720125,600608.0078125
8910,25527,2017,Residential,Seattle,WA,98121,1997,301229,Multifamily,34.2000007629395,33.7999992370605,86.1999969482422,85.8000030517578,10298711.0,10183248.0,0.0,7252774.097999998,3045936.1328125
8911,25528,2017,NonResidential,Seattle,WA,98104,1983,307557,Office,38.2000007629395,38.2000007629395,119.800003051758,119.900001525879,8905025.0,8906199.0,0.0,8905024.009,0.0
8912,25529,2017,Residential,Seattle,WA,98105,1974,169565,Multifamily,55.5999984741211,54.5,154.199996948242,150.800003051758,7477798.5,7331089.5,0.0,6172766.4875,1305030.95703125
8913,25530,2017,Residential,Seattle,WA,98118,1964,20967,Multifamily,23.2000007629395,22.899999618530305,72.9000015258789,71.9000015258789,486467.40625,480315.3125,0.0,486467.286125,0.0
8914,25531,2017,Residential,Seattle,WA,98103,1994,44188,Multifamily,31.600000381469695,31.2000007629395,70.3000030517578,69.8000030517578,1397133.875,1377620.75,0.0,784444.709875,612689.013671875
8915,25537,2017,NonResidential,Seattle,WA,98109,1918,28309,Self-Storag,19.5,18.2000007629395,38.5999984741211,37.2000007629395,552447.8125,515105.40625,0.0,244818.8369375,307628.979492188
8916,25540,2017,NonResidential,Seattle,WA,98104,1914,45500,Hotel,62.5,61.2999992370605,121.099998474121,118.300003051758,2842745.0,2787972.5,1166577.75,1123860.233875,552306.982421875
8917,25541,2017,NonResidential,Seattle,WA,98104,1900,38376,Office,68.6999969482422,66.6999969482422,215.699996948242,209.399993896484,2174839.5,2112174.5,0.0,2174839.508,0.0
8918,25542,2017,Residential,Seattle,WA,98104,1900,78779,Multifamily,25.600000381469695,25.100000381469695,62.4000015258789,60.9000015258789,2014957.75,1975856.125,0.0,1341266.36975,673691.015625
8919,25543,2017,NonResidential,Seattle,WA,98104,1900,42804,Office,52.0,51.4000015258789,114.800003051758,112.900001525879,1597122.375,1578796.75,0.0,884065.2470625,713057.03125
