the_geom,lng,year_built,electricity_use_grid_purchase_and_generated_from_onsite_renewab,energy_star_score,portfolio_manager_id,water_use_all_water_sources_kgal,district_steam_use_kbtu,site_eui_kbtu_ft2,philadelphia_building_id,property_name,the_geom_webmercator,geom_address,fuel_oil_2_use_kbtu,number_of_buildings,property_floor_area_buildings_and_parking_ft,postal_code,natural_gas_use_kbtu,notes,total_ghg_emissions_mtco2e,primary_property_type_epa_calculated,lat,source_eui_kbtu_ft2
0101000020E61000008893C373EBC952C000C2C4E2A1FD4340,-75.154995862,2000,11900953.6,Not Available,3965856,2918,18912958.8,311,777570400,BEURY,0101000020110F00003EE8ACF721EA5FC153B527AC458D5241,1901 N. 13TH,Not Available,1,174700,19122,22828.5,,4421.2,College/University,39.9815028630001,478.8
0101000020E6100000D06088D9A1CA52C0E036BF7345FB4340,-75.166128524,1933,1635442.2,36,3330813,570.2,8721524,100.4,782513600,Masterman,0101000020110F00008889BDC957EB5FC11131B0D1A78A5241,1699 SPRING GARDEN ST,Not Available,1,105000,19130,189472.1,,989.4,K-12 School,39.963057011,150.7
0101000020E610000024A6A5CE90CA52C0D00FED4770FA4340,-75.1650883309999,1981,11934408.3,Not Available,3971353,6201.4,Not Available,124.2,772046000,Magee Rehabilitation Hospital,0101000020110F000060A7F0D63AEB5FC1CA976D9EBB895241,1513 Race St,Not Available,1,146912,19102,6316466.3,,1846.5,Other - Specialty Hospital,39.956551543,300.2
0101000020E6100000181A44DB79C852C0905E6D2FE3014440,-75.1324375309999,1930,5873007.4,13,3773891,482.9,Not Available,103.8,777577905,Esperanza Academy,0101000020110F00002C54082CAEE75FC162D7B153FD915241,301 W Hunting Park Ave,Not Available,1,71440,19140,1545179.8,,825.7,K-12 School,40.0147456440001,280.8
0101000020E61000001CB045E7A9CA52C0A8AF15115E034440,-75.166620081,1899,774192.7,13,3330922,281.4,Not Available,105.3,785435800,Fitler,0101000020110F0000D7F7CF7765EB5FC14E953D83A1935241,140 WEST SEYMOUR ST,3176025.6,1,38000,19144,50752.5,,336.4,K-12 School,40.0263081890001,149.8
0101000020E61000007C2B886A72CC52C088342EDF64FA4340,-75.194483407,1930,15044637.4,Not Available,3325356,3229.2,Not Available,81.5,,3600 Market St,0101000020110F000081F79CE66CEE5FC1446D50FAAE895241,3600 Market St.,Not Available,1,189262,19104,384491,,1925.6,Office,39.956203363,251.7
0101000020E61000006433C3504BC952C00843E46112FC4340,-75.1452218919999,1843,10983.9,Not Available,3751822,356.7,Not Available,3.3,771211200,St. Peter the Apostle Parish,0101000020110F0000DE478AF511E95FC12151C9E88A8B5241,1019 North 5th Street,Not Available,3,85426,19123,267906.1,,15.6,Other,39.969310986,3.7
0101000020E6100000A812A2D241CB52C0308D2282E9F14340,-75.175892504,1903,4956619.2,21,4084040,1345,Not Available,121.4,788008310,"Urban Outfitters, Inc. - Building #010",0101000020110F00001ED1B38467EC5FC14EA0C1544A805241,5000 S Broad Street,Not Available,1,57081,19112,1973630.4,,732.4,Office,39.8899386090001,309
0101000020E6100000E423C306F8CA52C0B0AA9E062BFB4340,-75.1713883309999,1989,15227793.5,70,3916385,,Not Available,63.8,883066600,Rodin Place,0101000020110F00001A70F52AEAEB5FC1880A68898A8A5241,2000 Hamilton Street,Not Available,1,272000,19130,204783.3,,1939.3,Office,39.9622505450001,198.5
0101000020E61000005C8C5085A2CB52C0188911DB00F54340,-75.18179448,1940,3573206.8,Not Available,4096807,2161.1,Not Available,17.8,884095070,Brite Star Mfg.,0101000020110F0000672105C50BED5FC1DB6DAD6DB6835241,2900 South 20th Street,Not Available,1,234365,19145,602286.5,,484.5,Manufacturing/Industrial Plant,39.914088615,50.6
0101000020E610000098AC4E5782BE52C0F07441F9D20D4440,-74.9767053859999,1995,4877423.3,Not Available,3681797,642.7,Not Available,60.9,772537500,Northeast Regional Center,0101000020110F000028298E2AC0D65FC1282618473C9F5241,12901 Townsend Road,Not Available,1,109110,19154,1763252.5,,711.3,College/University,40.108000905,157.3
0101000020E610000074FFD908E4C952C0409EC9109DFD4340,-75.154543126,2000,12681994.6,Not Available,3965855,801.6,14984700.2,170.4,777568800,ANDERSON,0101000020110F0000117D2E5E15EA5FC181F76E54408D5241,1114 W. POLETT WALK,Not Available,1,207802,19122,13713,,3340.7,College/University,39.981355761,315.6
0101000020E610000030CD940679CA52C0209473A62CFA4340,-75.1636368229999,1960,15081251.5,40,3644299,,Not Available,84.6,883056905,1401 Arch St.,0101000020110F00006F65BF7112EB5FC1BD35C4AF70895241,1401 Arch St.,Not Available,1,178250,19102,Not Available,,1909.8,Office,39.9544876160001,265.7
0101000020E610000014B9DF55FAC552C070662A4D55004440,-75.093404263,1920,360977,Not Available,3830422,65.8,Not Available,7.8,884202100,"Barsky-Fleming Marketing, Inc.",0101000020110F0000014191E16FE35FC1A111D72444905241,2070-80 Wheatsheaf Lane,Not Available,2,104000,19124,447488.4,,69.4,Distribution Center,40.002603193,15.4
0101000020E6100000C86AE26616CA52C0E0B5D2789DF94340,-75.1576173029999,1940,5409207.4,83,3890983,3426.7,3651568.2,67.1,883310000,1015 Chestnut Street,0101000020110F00006574FEEB6AEA5FC192E0DE0ED2885241,1015 Chestnut Street,Not Available,1,135000,19107,Not Available,,1008.3,Office,39.9501181630001,158.4
0101000020E6100000705CC3953EC152C098E4F168AE094440,-75.019444886,2000,208633.6,100,3800036,39,Not Available,1.9,884223000,24232-Philadelphia / Grant Avenue,0101000020110F0000121CE09965DB5FC1D6E438DDA29A5241,2700 Grant Avenue,Not Available,1,111150,19114,Not Available,,26.4,Non-Refrigerated Warehouse,40.075635069,5.9
0101000020E6100000A8C8078E42C652C0D8DF627D77004440,-75.097812183,1919,455045.5,Not Available,3914011,607.7,Not Available,6.1,884847405,3800 Jasper Street,0101000020110F0000ECC68F8DEAE35FC12689B80C6A905241,3800 Jasper Street,Not Available,3,74120,19124,Not Available,,57.6,Other,40.003646539,19.3
0101000020E6100000EC6CFA79D4C952C060DDC92B40FA4340,-75.153593535,2000,8503533.1,Not Available,3955822,2905.9,3218527,79.9,771524000,PODIATRIC - UNIVERSITY,0101000020110F00001DD6DEF0FAE95FC14D49905086895241,800 RACE STREET,Not Available,1,146805,19107,10099.6,,1362.3,College/University,39.955083345,208.3
0101000020E61000005C13B30DE5CC52C09092713B5DF84340,-75.2014803169999,2001,2393135.2,Not Available,4125760,,Not Available,57.8,884122536,3600 Grays Ferry Ave (FedEx Express),0101000020110F00000701BB9F2FEF5FC1C472534C6F875241,3600 Grays Ferry Avenue,Not Available,1,,19146,3961067.3,,513.3,Not Available,39.940345221,106.1
0101000020E610000018D8BF257FCA52C0584E352CA6FC4340,-75.1640104649999,1923,1937041.9,61,3852983,,Not Available,59.1,772541000,Gesu School Inc,0101000020110F00003B8CBDD71CEB5FC116AE96B12E8C5241,1700 W. Thompson St,Not Available,1,62567,19121,1759403.4,,338.7,K-12 School,39.973821188,126.7
0101000020E61000000818DBA643C952C0B009C8B5A6F64340,-75.1447541369999,1994,5858799.8,67,3685746,833.8,Not Available,72.2,882055160,#4101 S Philadelphia,0101000020110F0000AA540BF104E95FC1B6337B9689855241,1651 Christopher Columbus Blvd,Not Available,1,126922,19148,3306190.9,,917.4,Retail Store,39.926962588,172.3
0101000020E61000007CE9803317CB52C0D8FFB50010FA4340,-75.173291088,1992,70293751,80,16290,19881.4,Not Available,67.4,883054361,Two Commerce Square,0101000020110F00005C090D1F1FEC5FC1828170F250895241,2001 Market Street,Not Available,1,1103420,19102,Not Available,,8901.8,Office,39.9536133660001,211.6
0101000020E6100000888031C556C352C030747F7100024440,-75.052171038,1929,778033.6,Not Available,3774263,74.9,Not Available,10.8,884178501,State 6225 LP,0101000020110F0000BBD29F5DF4DE5FC1A8D6A7C51D925241,6201 Tacony St,Not Available,2,72000,19135,Not Available,,98.5,Non-Refrigerated Warehouse,40.01563853,33.9
0101000020E610000078E142DCC4C252C07836EDC7450B4440,-75.0432654049999,1973,6432701.6,Not Available,3669125,16.2,Not Available,81.9,882069300,Northeast Racquet Club - NERC,0101000020110F00001A0CE985FCDD5FC11FFF490D679C5241,1520 Grant Avenue,Not Available,2,117000,19115,3149778.8,,981.8,Fitness Center/Health Club/Gym,40.088067046,200.9
0101000020E610000020A7CD3DE6C852C060A2E04DAAFB4340,-75.139052821,2009,8365449.5,Not Available,4124780,6116,Not Available,87.5,881006665,Navona,0101000020110F00009978514666E85FC13E4EFA92178B5241,1050 North Hancock St,Not Available,1,163400,19123,5937604.6,,1374.5,Multifamily Housing,39.966134772,198.9
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,2009,202498.8,Not Available,4124779,4063.2,Not Available,64.9,881006630,Erbe,0101000020110F00004E3B434BF1EA5FC1111639A720895241,1001-13 N th 2nd Street,Not Available,1,134673,19123,8542521.5,,479,Multifamily Housing,39.952283116,71.3
0101000020E610000084CB450AD2CA52C0F0DEB08BA7014440,-75.1690698319999,1996,25212295,Not Available,3694563,14320.7,Not Available,133.8,884069525,Midvale Depot,0101000020110F00004C3EEFA4A9EB5FC1DACB2F31BB915241,4301 Wissahickon Avenue,2349174.1,1,443000,19129,31702286.8,,5049.6,Other - Public Services,40.012925588,259.2
0101000020E6100000501D605080C952C0601C728C94064440,-75.1484566629999,1929,1517092.2,16,3330947,542.5,Not Available,119.1,785097400,Wagner,0101000020110F00001EFC7EFB6BE95FC17FFA54E731975241,1701 CHELTEN AVE,7913962.6,1,81589,19126,286138.3,,794.6,K-12 School,40.051408344,160
0101000020E6100000A8A469DE9EC052C0A0AC9D9D96104440,-75.0096965819999,1935,4945335.7,86,3959249,5840.4,Not Available,35.1,881436010,Somerton Center Nursing Home,0101000020110F0000ECA2984E56DA5FC1612A84324EA25241,650 Edison ave.,Not Available,1,250000,19116,3829225,,829.5,Senior Care Community,40.129596426,78.2
0101000020E6100000E82C71ECD2CE52C0D8E64698AFFA4340,-75.231623755,1935,74881.1,Not Available,3772904,0.1,Not Available,1.2,884247200,All City Self Storage,0101000020110F00005ABD118376F25FC1CB1C2EC5018A5241,5500 Sansom Street,Not Available,1,70506,19137,8022.4,,9.9,Self-Storage Facility,39.9584837290001,3.5
0101000020E6100000FC15041F9BCA52C0802223C88AF94340,-75.165717844,1908,4138943.7,Not Available,3582095,1471.4,Not Available,84.8,883038000,1435 Walnut St. (Drexel Building),0101000020110F00002B50DF5B4CEB5FC17E67105ABD885241,1435 Walnut St.,Not Available,1,56588,19102,660536.7,,559.2,Office,39.9495477840001,241.9
0101000020E6100000B8FA5D4A70C452C018B419DF0BFF4340,-75.069353668,1950,1329345.9,Not Available,3892827,230.7,Not Available,23.3,884206500,3000 Orthodox St,0101000020110F00004D3D5E8ED2E05FC17FC66DECD68E5241,3000 Orthodox St,Not Available,1,67326,19137,241997.8,,181.1,Other,39.9925497890001,65.8
0101000020E610000038A1E11138C352C0380157635D024440,-75.0502972319999,2005,409844.7,Not Available,3989965,0.1,Not Available,14,884177795,Tacony,0101000020110F0000C5C0CA37C0DE5FC1CB6812D884925241,6371 Keystone St.,Not Available,1,58500,19135,406842.3,,73.5,Self-Storage Facility,40.018474977,29.3
0101000020E6100000BCB1F831ECC252C0081DDBA2B40D4440,-75.045666211,1984,1469014.1,33,3966762,1264.8,Not Available,59.5,884228000,275 Geiger Rd.,0101000020110F0000049153563FDE5FC121E905971A9F5241,275 Geiger Rd.,Not Available,1,77500,19006,3139614.9,,352.6,Non-Refrigerated Warehouse,40.107075078,102.1
0101000020E610000044662800FCCE52C0C090ECB670FF4340,-75.2341308969999,2008,4376094.7,Not Available,3884838,1559.7,Not Available,453.9,774510100,Hawk's Landing Parking Facility and Retail,0101000020110F000083141249BCF25FC1F3F382B7468F5241,2461 N. 54th Street,Not Available,1,168365,19131,4123410.6,,773,Parking,39.9956272750001,965
0101000020E6100000606FF4F4FBC652C00877CBCE15054440,-75.1091282259999,1950,,Not Available,3790434,,Not Available,,884116400,jerusalem,0101000020110F0000CC681D7A25E55FC142592E4889955241,5691 rising sun ave,Not Available,1,5440,19120,Not Available,,,Retail Store,40.039728021,
0101000020E6100000F8BFE30EEDC952C0083DC0D2BAFA4340,-75.155093882,1949,2866842.6,Not Available,3783041,5471.1,7939017.9,29.6,884031400,"National Chemical Laboratories, Inc.",0101000020110F0000608503B224EA5FC1E2E321360E8A5241,401 N 10th Street,Not Available,1,365000,19123,Not Available,,1066,Manufacturing/Industrial Plant,39.958826393,50.8
0101000020E6100000001904CD9CCD52C030AA7CA4C8FC4340,-75.212695364,1950,63299.1,Not Available,4096072,61.8,Not Available,10.2,884220000,Devon/Belmont LLC,0101000020110F00003738BEBC67F05FC17FE23DE5548C5241,1300 Belmont Ave.,Not Available,1,150000,19104,1469788.2,,86,Self-Storage Facility,39.9748731240001,11.6
0101000020E6100000E8C2B9CDAEBF52C0B83D257AA80E4440,-74.995044166,1987,,Not Available,3831495,1102.5,Not Available,,883095100,Amtrak PIDC,0101000020110F0000F69F3A88BED85FC166E0425F29A05241,2198 Hornig Rd.,Not Available,1,59600,19116,1326890.4,,,Office,40.1145165140001,
0101000020E6100000F0A9B4DC91BF52C04859797B300E4440,-74.9932777179999,1984,14993102.5,Not Available,3643255,990.8,Not Available,106.8,884243200,SPD Electrical,0101000020110F00000E5C435F8DD85FC1BA7DA21DA49F5241,13500 Roosevelt Blvd.,Not Available,1,165000,19116,2631680,,2038.4,Manufacturing/Industrial Plant,40.110854563,302.1
0101000020E610000068B271BDA0CA52C0E8F5E0888AF94340,-75.1660607919999,1930,18406119.3,56,3596612,6836.5,8250400.5,106.3,883040500,1500-1506 Walnut St.,0101000020110F000062F32FE755EB5FC1A173FB13BD885241,1500-1506 Walnut St.,Not Available,1,329425,19102,2623755.9,,3200.6,Office,39.9495402430001,255.9
0101000020E61000001C050EBCE8C852C0D8A6ABBA15FC4340,-75.139204992,2011,11354416.1,Not Available,3820151,9260.9,Not Available,132.5,882932475,Schmidts Retail,0101000020110F00003CD973826AE85FC13DAB419E8E8B5241,180 W. Girard Ave.,Not Available,1,127470,19123,899441.1,,1485.6,Other,39.969413122,395.8
0101000020E61000009C2AFAD13DCB52C0D85A8558B3F74340,-75.1756482069999,1925,355959.3,56,3330830,493.7,Not Available,67.2,782745000,Smith,0101000020110F0000D1A538B860EC5FC19D06931EB3865241,1900 WHARTON ST,3878904,1,64449,19146,97831.3,,338.1,K-12 School,39.9351606990001,79.7
0101000020E6100000A8BD2A4582CD52C0B85350AAADFB4340,-75.211076061,1930,1465736.9,66,3330800,912.6,Not Available,110.7,783691500,Washington Martha,0101000020110F00006B9E1AAC3AF05FC11CEA744C1B8B5241,766 N 44TH ST,Not Available,1,71300,19104,6425371.5,,526.6,K-12 School,39.966237344,159.2
0101000020E610000080CB42BFFFC952C0F0B809AD7DFD4340,-75.156234565,2000,2921818.4,Not Available,3983897,1144,5334792,156,777509000,1810 LIACOURAS WALK,0101000020110F0000E4F2BF7044EA5FC1806FD4891D8D5241,1810 Liacouras Walk,Not Available,1,74630,19122,Not Available,,1020.8,College/University,39.9803978250001,254.3
0101000020E6100000847169C2B7C952C0F05EB857CC004440,-75.1518407849999,1970,3848736,Not Available,3980267,0,Not Available,20.5,777532901,BOYER PKG GAR on Tioga Street,0101000020110F00000AC97E29CAE95FC1C271A421C8905241,3501 N BROAD ST,0,1,188099,19140,Not Available,,487.4,Parking,40.0062360430001,64.2
0101000020E6100000E82C5C5168CA52C0C87055A97EF94340,-75.162617054,1964,5267128.3,Not Available,3727278,72138.8,2918,48.2,883700000,Holiday Inn Express Midtown,0101000020110F0000ECFF7410F6EA5FC18F4496ECAF885241,1305 Walnut Street,Not Available,1,110000,19107,37291.1,,669.3,Hotel,39.949177901,150.7
0101000020E61000000087910A15C252C080A245323B034440,-75.0325342579999,2006,4137926.9,Not Available,3673605,274.3,Not Available,49.8,884256025,ez storage,0101000020110F000052FA6AE0D1DC5FC1EA8A7FD67A935241,7245 state road,Not Available,5,85350,19136,111458.4,,529.9,Self-Storage Facility,40.0252440300001,153.6
0101000020E6100000F47B391EF9CD52C0306EE58A6AF14340,-75.2183299599999,1969,9538290.4,61,4123417,340.6,Not Available,52.9,773102500,Distribution Center #9001,0101000020110F0000D43C208C04F15FC17E52EACBBD7F5241,8201 Enterprise Avenue,Not Available,1,385000,19153,10844243.2,,1783.4,Non-Refrigerated Warehouse,39.8860639210001,107.4
0101000020E61000006814345BE9BE52C050AD10B94D0D4440,-74.982992936,1994,5571857.4,Not Available,3790331,,Not Available,31.8,884292516,NARA,0101000020110F0000F7E7DF256FD75FC1C572A550A89E5241,14700 Townsend Road,Not Available,1,300000,19154,3975373.1,,916.6,Other - Public Services,40.103934415,72.2
0101000020E6100000E4D62A1582CA52C0C0CC81CF63FF4340,-75.164189617,1992,4624368.9,Not Available,3849600,1545.5,Not Available,35.8,776185400,Deliverance Evangelistic Church,0101000020110F0000D87319D421EB5FC1379B5069388F5241,2001-49 West Lehigh Ave.,Not Available,1,160000,19132,1106833.9,,644.3,Worship Facility,39.9952334770001,98
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,-75.1624456449999,2000,5357682.8,Not Available,3958447,1269.3,12097607.7,187.4,777540000,RITTER ANNEX,0101000020110F00004E3B434BF1EA5FC1111639A720895241,1301 C.B. MOORE,Not Available,1,153050,19122,1854,,2341.1,College/University,39.952283116,278.3
0101000020E6100000146A272CECC652C0D01B88AEC9FE4340,-75.108164824,1920,246592.1,95,3951080,446.6,Not Available,17.8,884094300,jal associates inc,0101000020110F00006E7268AA0AE55FC118899A8C8D8E5241,2216 e allegheny ave,Not Available,1,102000,19134,1565644.1,,114.3,Distribution Center,39.990529839,23.7
0101000020E6100000BC9A8FADBFCA52C0B8C5833A60FA4340,-75.167949095,1970,4341677.9,77,3479871,1158.6,1871026.6,82.4,772687010,United Way,0101000020110F0000827F4D748AEB5FC1137C4ED5A9895241,1709 Benjamin Franklin Parkway,Not Available,1,75400,19103,Not Available,,715.5,Office,39.9560616630001,210.7
0101000020E6100000BC64F5A4B2CA52C0D89308E068F94340,-75.167153587,1940,2113181.9,74,3885323,1289.8,Not Available,67.6,881030400,1520 Locust street,0101000020110F0000DD70BF5074EB5FC119A9C1C997885241,1520 Locust Street,Not Available,1,50000,19102,1266857.8,,334.8,Office,39.9485130350001,159.3
0101000020E61000003C4FFC4B24CA52C010D668D4E4FE4340,-75.158465382,1971,1082379.5,Not Available,3877243,392.8,Not Available,59.9,773200000,St. Monica Sr. School,0101000020110F00003E94168682EA5FC1FDCACAA4AB8E5241,2500 S 16th st,Not Available,1,53616,19145,2130016,,250.1,Other - Education,39.991358329,105.1
0101000020E61000007C1704F6FBC052C0F01727E95A0D4440,-75.0153784789999,1950,2655136.5,43,3892939,370.3,Not Available,58.8,778299100,Philadelphia Academy High School,0101000020110F0000B2FCF86EF4DA5FC1793D61F5B69E5241,1700 Tomlinson Road,Not Available,1,85000,19116,2343747,,460.6,K-12 School,40.104336876,127
0101000020E6100000E0DBD55AE1C652C0106F17B348FF4340,-75.107504567,2007,537822.3,Not Available,3989970,8.4,Not Available,14.2,884202501,Frankford,0101000020110F0000B214714AF8E45FC1D1DA2D5B1A8F5241,3300 Frankford Ave,Not Available,1,63000,19134,357889.9,,87.1,Self-Storage Facility,39.9944061150001,32.8
0101000020E6100000784D1C34CCCA52C068EB8F86CCF94340,-75.168713596,1990,12880375.1,40,3687917,20021.4,7967597.1,93.1,883704000,Westin Philadelphia Hotel,0101000020110F00006F2CF3BA9FEB5FC102BB2B3006895241,99 South 17th Street,Not Available,1,240000,19103,1484688.2,,2415.4,Hotel,39.9515541270001,215
0101000020E6100000C4A58F9837C752C0005E684630FE4340,-75.112768307,1924,1943962.8,59,3330873,505.1,Not Available,100.3,786324800,Jones,0101000020110F00009837AEC78AE55FC1AAAECD7FE38D5241,2950 MEMPHIS ST,9702964,1,118000,19134,192471.7,,976.5,K-12 School,39.985848237,136.5
0101000020E6100000FC103781EBC652C0B8CDCF051CFF4340,-75.108124069,1905,2638256,Not Available,3950682,,Not Available,90.2,884843500,Richmond Mills LP,0101000020110F0000A3170D8809E55FC1CD5807D4E88E5241,2100 E Willard St,Not Available,1,111570,19134,7427935.8,,728.3,Other,39.993042685,144.2
0101000020E6100000DC377721E1C952C088A74A0D0DFE4340,-75.154365889,1930,968696.1,32,3330885,296.5,Not Available,70.8,781654210,Elverson (Military),0101000020110F0000E145776F10EA5FC1ECE3D474BC8D5241,2118-60 N 13TH ST,Not Available,1,74557,19122,4310651.6,,351.5,K-12 School,39.9847733130001,101.5
0101000020E6100000786A5DB96AC152C028070307280B4440,-75.022138921,1971,1252997.6,63,3980064,264.1,Not Available,30.1,884266000,9815 Roosevelt Blvd.,0101000020110F000003D86293B0DB5FC19CEEAF05469C5241,9815 Roosevelt Blvd.,Not Available,1,78500,19154,1113557.6,,217.8,Non-Refrigerated Warehouse,40.087159039,65
0101000020E610000064BAF39ECCCB52C090E888903BFA4340,-75.184364069,1959,14375922.9,91,3365000,3942.6,8076755.4,88.1,883071700,178-3020 MARKET,0101000020110F000014F7EB4753ED5FC14273013681895241,3020 MARKET STREET,Not Available,1,254750,19104,Not Available,,2535.6,Office,39.954942767,215.3
0101000020E610000048E74AA457C052C008F6BC0E610C4440,-75.005349229,1974,1256980.8,71,3877086,362.5,Not Available,17.5,884269500,11600 Caroline Rd.,0101000020110F0000DEC01B52DDD95FC17803B08AA19D5241,11600 Caroline Rd.,Not Available,1,100000,19154,489926.2,,185.2,Non-Refrigerated Warehouse,40.096711962,44.6
