electricity_use_kbtu,objectid,street_address,property_name,opa_account_num,postal_code,num_of_buildings,year_built,primary_prop_type_epa_calc,total_floor_area_bld_pk_ft2,portfolio_manager_id,natural_gas_use_kbtu,fuel_oil_o2_use_kbtu,steam_use_kbtu,energy_star_score,site_eui_kbtuft2,source_eui_kbtuft2,water_use_all_kgal,total_ghg_emissions_mtco2e,notes
9490426.8,6192,2101 STRAHLE ST,Samuel Tabas Apartments fka Federation Apartments,886665000,19152,1,1974,Multifamily Housing,368515,5014096,2618974.5,,,35,56.8,152.7,10234.1,1227.9,
4407324.8,6193,1900 N 9TH ST,Paseo Verde North and South,881147295,19122,14,2013,Multifamily Housing,180882,5014926,1815165.2,,,95,34.4,87,3538.5,601.8,
4553317.4,6194,600 RED LION RD,"Brookmont Apartment Associates, LP",881196000,19115,9,1971,Multifamily Housing,314544,5140622,10648300.1,,,64,63.9,107.2,9317.6,1087.8,
2855615.4,6196,3000 MASTER ST # C,The Lofts At Brewerytown,886906021,19121,1,2005,Multifamily Housing,131317,5145605,1077710.5,,,95,30,76.9,3040.1,384.7,
1868967.4,6197,601-07 CHURCH LN,Church Lane Apartments,881058000,19144,3,1963,Multifamily Housing,62040,5201806,499559.4,,,78,38.2,103,2322.7,233.9,
29609196.1,6204,822-38 CHESTNUT ST,"834 Chestnut Street, Philadelphia",888053901,19107,1,1925,Multifamily Housing,478920,4392908,2841054.9,,,33,67.8,200.4,19312.3,3546.5,
4333335.5,6205,135 S 18TH ST,"135 South 18th Street, Philadelphia",883707000,19103,1,1912,Multifamily Housing,99722,4392911,2764222.1,,,10,71.2,165.6,2826.8,643.8,
289778.2,6207,800 W CUMBERLAND ST,Hartranft Community,785137405,19133,1,1968,K-12 School,12362,4398101,979553.2,,,62,102.7,156.8,57.4,85.3,
9718310.9,6211,1100 VINE ST,Grandveiw Condominium,888071998,19107,1,1927,Multifamily Housing,248832,4947854,6748806.3,,,8,66.2,151.1,9772.2,1436.5,
20866877.6,6213,2601 PENNSYLVANIA AVE,(PA2284) - 2601 Parkway Condos,888073251,19130,1,1940,Multifamily Housing,506636,4951012,783556.2,,,47,42.7,131,14013.3,2434.6,
13510748.9,6214,3401L CHESTNUT ST,DOMUS,881116111,19104,1,2008,Multifamily Housing,525469,4951216,2530829.7,,,99,30.5,85.8,10999.6,1683.8,
2292790.3,6215,1730 N 5TH ST,Sewing Factory,881066605,19122,1,1931,Multifamily Housing,118946,4954107,13543.2,,,88,19.4,60.6,405042.4,255.1,
7728220.9,6091,2101-07 WALNUT ST,(PA2219) - 2101 Cooperative Inc.,881026500,19103,1,1953,Multifamily Housing,320000,5002018,15242769.3,,,34,71.8,125.8,10323.1,1695.9,
1538057.9,6094,1151-61 N 3RD ST,Becker Building,881006805,19123,1,1966,Multifamily Housing,78126,5002421,780273,,,89,32.4,78.9,1952.4,217.8,
1563187.3,6098,3250 S 76TH ST,3250 S 76th St,884167500,19153,1,2007,Non-Refrigerated Warehouse,247447,5082233,2562063.5,,,94,16.7,30.7,89,309.5,
2898288.9,6099,4051 FORD RD,Salvation Army - Ivy House,886907010,19131,1,1999,Multifamily Housing,123250,5085637,2861016.8,,,55,56.5,118.7,3836.4,484.3,
3241229.7,6100,5522 ARCH ST,Salvation Army- Booth Facility,881450820,19139,1,2007,Multifamily Housing,98060,5091549,2522891.3,,,40,65.1,144.8,2357.9,505.7,
2517716.8,6102,4400-58 FAIRMOUNT AVE,Angela Court,886652600,19104,1,2004,Multifamily Housing,100844,5092354,2715314.3,,,62,51.9,106.7,3124.8,423.5,
1111271.7,6105,242-52 S 49TH ST,"Chatham Apartment Associates, LP",886613700,19139,5,1996,Multifamily Housing,54648,5094433,2007785.2,,,96,57.1,102.4,3352.9,234.1,
2658326.7,6106,3600 GRAYS FERRY AVE,3600 Grays Ferry Ave (FedEx Express),884122536,19146,1,2001,Distribution Center,260552,4125760,1924644.7,,,46,41.7,94.3,213.9,407.1,
973566.1,6107,3001 ROBBINS ST,Allen Ethan,786461400,19149,1,1929,K-12 School,66482,4126295,4021819.6,,,49,75.1,109.5,665.7,325.3,
2696564.7,6110,14400 TOWNSEND RD,Steamfitter Union 420,884292608,19154,1,2000,Office,83000,4126420,3890857.5,,,76,79.4,151.2,1082.4,505.8,
9780634.5,6112,115-21 S 17TH ST,Hotel Palomar Philadelphia,883050000,19103,1,2009,Hotel,156650,4134374,10107824.2,,,30,127,263.8,8659.5,1658.5,
5350473.2,6113,1000 DIAMOND ST,Diamond Green,881147275,19122,1,2012,Multifamily Housing,129330,4134811,1869778.9,,,77,55.8,145.1,5404.1,712.9,
572670.1,6114,2125 S 70TH ST,Paschall Senior Housing,881450720,19142,1,2009,Multifamily Housing,53310,5027740,879795,,,100,27.2,51.1,1077.9,112.4,
273102.5,6115,6134 WAYNE AVE,"Tulpehocken Apartments, Inc.",881211800,19144,1,1929,Multifamily Housing,57353,5027972,5584779.8,,,47,102.1,117.2,2460.6,328,
3488442.4,6116,1352 SOUTH ST,MFM - 1352 South Street,888303360,19147,1,2007,Multifamily Housing,129716,5028459,835165.3,,,84,33.3,91.2,2265.1,444.4,
1292663.5,6118,6025 E ROOSEVELT BLVD,Oakland Terrace 2012 LP,881222000,19149,1,2012,Multifamily Housing,72840,5029193,3033369,,,78,59.4,99.5,3770.1,309.4,
180674.4,6120,9629 BUSTLETON AVE,9629 Bustleton,881198000,19115,1,1965,Multifamily Housing,78015,5029306,4629103.7,,,99,61.7,69.6,4476.3,266.6,
63860.5,6121,7205-15 RISING SUN AVE,7205-15 Rising Sun,881132010,19111,1,1970,Multifamily Housing,57800,5029319,693509.8,,,100,13.9,17.1,2718.4,44.2,
1214770.9,6123,12285 MCNULTY RD,Onyx Glentov,884292538,19154,1,1990,Non-Refrigerated Warehouse,150000,5003749,2950414,,,69,55.5,92.2,1246.3,296,
2055884.2,6125,2000 S 58TH ST,ANN THOMAS PRESBYTERIAN APARTMENTS,881125140,19143,1,1991,Multifamily Housing,64872,5004296,1878347.9,,,52,60.6,129.9,2007.5,335.5,
2330865.2,6126,2100 S 58TH ST,MARY FIELD PRESBYTERIAN APARTMENTS,881125145,19143,1,1994,Multifamily Housing,112032,5004302,2638562,,,85,44.4,90.1,2596.8,407.4,
158594.6,6128,2600-20 N LAWRENCE ST,ST. CHRISTOPHER'S & ASSOCIATION LPV,886608900,19133,1,1994,Multifamily Housing,22103,5007784,2372860.1,,,68,114.5,135.3,1153.5,144.2,
112808.2,6129,1426-44 N 6TH ST,VILLAS DE HACE,886603800,19122,1,1992,Multifamily Housing,16800,5008458,1815199.2,,,67,114.8,134.5,1627,109.4,
1511544,6131,507 MANHEIM ST,"MW Manor Assoc, LP",886603400,19144,86,1999,Multifamily Housing,79630,5094450,2919130.5,,,100,68.2,120.2,1395.9,328.4,
4983724.2,6132,2309-33 CARPENTER ST,"St. Anthony's Residential Associates, LP",886800100,19146,16,1999,Multifamily Housing,55118,5094459,1256850,,,1,124.5,338.6,8103.4,638.3,
1481160.1,6133,1508 W ALLEGHENY AVE,"Edgewood Manor Associates II, LP",886602600,19132,1,1998,Multifamily Housing,62104,5094468,2044525.8,,,72,60.4,116.5,4734.9,278.5,
185838,6134,1330-46 FOULKROD ST,"Foulkrod Apartment Associates, LP",886614100,19124,2,1996,Multifamily Housing,63780,5094482,149283,,,100,6,13.2,3702.5,29.2,
1079181.5,6135,2628 WELSH RD,2628 welsh condominium,888570101,19152,1,1973,Multifamily Housing,83222,5095121,2361646.8,,,84,55.5,94.7,3227.1,249.2,
1825136.8,6137,55 N 40TH ST,Center Post Apartments,881822830,19104,1,1940,Multifamily Housing,80733,5097707,4309712.7,,,37,90.9,152,4186.8,438.2,
911838.2,6138,2042-52 S 56TH ST,ABW Supply,884890600,19143,1,1910,Distribution Center,115000,4136009,694823.1,,,91,14,31.2,504.6,141.5,
1460134.7,6139,1201 S 23RD ST,The Landreth,886650200,19146,1,1930,Multifamily Housing,66619,4138565,2327686.2,,,43,56.9,105.5,3028.9,291.1,
6519018.4,6141,401-35 N 3RD ST,Gift of Life Donor Program,771023700,19123,1,2003,Office,150681,4141032,2952170.4,,,61,94.8,236,1440.7,880,
,5369,2100 N 49TH ST,Kearsley,881446515,19131,4,1995,Multifamily Housing,216723,3862677,9388470,,,71,72.6,137.3,13039.7,1225.6,
,5532,4343 WHITAKER AVE,ECI Building,884184500,19124,1,1950,Distribution Center,93000,3956329,668766.7,,,100,7.2,7.6,104.1,35.5,
,5678,1900 W ALLEGHENY AVE,Allegheny Apts Phase 1 & 2,886653901,19119,1,2016,Multifamily Housing,102485,5945319,1557774.3,,,100,15.2,16,1666.5,82.7,
,5739,6445 GREENE ST,Vernon House Apartments,881103000,19119,1,1929,Multifamily Housing,100000,5016272,3555429.4,,,100,39,40.9,2014.8,188.8,
,6092,6150-52 W OXFORD ST,Monte Vista,881439770,19151,4,1900,Multifamily Housing,68359,5002133,10714005.8,,,80,156.7,164.6,12426,569.1,
74041355.4,4664,2005 MARKET ST,One Commerce Square,883054371,19103,1,1987,Office,1117466,16288,,,,83,72.4,227.5,17093.4,8491,
70118783.7,4665,2001 MARKET ST,Two Commerce Square,883054361,19102,1,1992,Office,1148906,16290,,,,83,64.4,202.3,16707.4,8041.2,
64432583.3,4678,2929 ARCH ST,150-CIRA CENTRE,883062400,19104,1,2006,Office,779497,1485471,,,,82,82.7,259.5,16444.8,7389.1,
60816306.9,4680,100-20 N 18TH ST,154-TWO LOGAN SQUARE,883061805,19103,1,1988,Office,808040,1485534,,,,86,75.3,236.3,17096,6974.4,
78890080.3,4730,1650 MARKET ST,One Liberty Place,883031676,19103,1,1987,Office,1335092,1840857,,,,76,59.2,185.7,9392,9059.3,
2834447.3,4737,3301 ARAMINGO AVE,7198,882125300,19134,1,1978,Retail Store,65264,2344443,,,,77,43.4,136.4,376,325.1,
4468484.9,4744,352 N 16TH ST,1600 Callowhill,883065100,19130,1,1920,Office,88717,2555977,,,,55,50.4,158.2,1102.2,512.4,
5343437.7,4699,830 SCHUYLKILL AVE,PECO Christian Street Service Center,772607000,19146,1,1951,Office,70644,1273629,,,,32,75.6,237.5,0.2,612.8,
2552734.5,4896,1205-11 E TULPEHOCKEN ST,Hill-Freedman,784453800,19138,1,1980,K-12 School,46959,3330940,,,,38,54.4,170.7,2160.8,292.7,
7455179.1,4899,8318-24 GERMANTOWN AVE,CO/GLC 14010/8318 GERMANTOWN AVE/PHILADELPHIA/PA,775619505,19118,1,1905,Office,64512,3512082,,,,3,124.6,372,19,898.1,
3166632.5,4900,5540 LENA ST,GWC/GLC 14130/100 E ARMAT ST/PHILADELPHIA/PA,884508985,19144,1,1905,Office,65685,3512103,,,,74,48.2,151.4,100,363.1,
6033658,4901,3429 N 17TH ST,CO/GLC 14340/3429 N 17TH ST/PHILADELPHIA/PA,776615005,19140,1,1905,Office,60607,3512104,,,,8,99.6,312.6,14,691.9,
13545762.8,4902,423 S 17TH ST,CO/GLC 16600/423 S 17TH ST/PHILADELPHIA/PA,772615000,19146,1,1905,Office,59101,3512105,,,,1,229.2,719.7,87,1553.4,
9011034,4903,2210 LOTT AVE,CO/GLC 17012/2210 LOTT ST/PHILADELPHIA/PA,778653010,19115,1,1905,Office,52043,3512106,,,,1,175,545.6,46,1040.5,
4106348.8,4904,6469 OLD YORK RD,CO/GLC 17110/6468 N BROAD ST/PHILADELPHIA/PA,776614005,19126,1,1905,Office,57899,3512108,,,,33,72.6,224.4,1464,478.1,
9104925.4,4905,7254 RISING SUN AVE,CO/GLC 17120/7254 RISING SUN AVE/PHILADELPHIA/PA,778655005,19111,1,1905,Office,55539,3512109,,,,1,189.8,540.8,621,1150.6,
9574085.6,4906,1351 FOULKROD ST,CO/GLC 19008/4808 LEIPER ST/PHILADELPHIA/PA,778651005,19124,1,1905,Office,79883,3512110,,,,4,119.9,376.3,559,1098,
6942157.6,4907,2514-32 EMERALD ST,CO/GLC 19040/2514 EMERALD ST/PHILADELPHIA/PA,777633005,19125,1,1905,Office,57568,3512111,,,,3,120.6,378.7,995,796.1,
2010449.3,4908,160 W ERIE AVE,GWC/GLC 19070/160 W ERIE AVE/PHILADELPHIA/PA,777634005,19140,1,1905,Office,60158,3512112,,,,96,33.4,104.9,291,230.6,
7156554,4909,1601 JEFFERSON ST,CO/GLC 19100/1601 JEFFERSON ST/PHILADELPHIA/PA,772616000,19121,1,1905,Office,54931,3512113,,,,1,143,421.9,54,872.6,
82932549.7,4912,1601 CHESTNUT ST,Two Liberty Place,883031800,19102,1,1990,Office,1283937,3526160,,,,67,64.6,202.8,20258.2,9510.7,
42793.1,4916,900-58 N 9TH ST,900-58 N. 9TH STREET,884072000,19123,1,1929,Non-Refrigerated Warehouse,360000,3569547,,,,100,0.1,0.4,0,4.9,
19125126.6,4823,3624 MARKET ST,3624 Market St,Many,19124,1,1975,Office,225688,3326513,,,,47,84.8,266.2,1637.2,2194.3,
11861667.9,4836,2000-12 S BROAD ST,CO/GLC 12170/2000 S BROAD ST/PHILADELPHIA/PA,773619000,19145,1,1905,Office,91810,3512078,,,,3,145.1,421.8,1453,1468.9,
7157557.1,4837,5160 LANCASTER AVE,CO/GLC 13030/5160 LANCASTER AVE/PHILADELPHIA/PA,774606005,19131,1,1905,Office,52021,3512079,,,,1,151.8,446.4,16,875.8,
7250418.1,4838,5638-52 CHESTNUT ST,CO/GLC 13080/5650 CHESTNUT ST/PHILADELPHIA/PA,774605005,19139,1,1905,Office,75676,3512080,,,,10,116.2,321.4,2766,946,
9657590.9,4839,3808-14 CHESTNUT ST,CO/GLC 13090/3810 CHESTNUT ST/PHILADELPHIA/PA,773620005,19104,1,1905,Office,75176,3512081,,,,3,138.3,413.3,250,1162.4,
28565809.9,5006,8800 TINICUM BLVD,Eastwick Center/PA/Site #F166,883082000,19153,1,1990,Office,936822,3364475,,,,71,63.9,200.7,9745.6,3275.9,
2243697.4,5016,2361-73 WELSH RD,Star Technical Academy,883381115,19114,1,1950,Office,183300,3638910,,,,95,43.7,137.3,961.7,257.3,
118367.6,5018,2413-23 N AMERICAN ST,American Supply Co,884343790,19133,1,1930,Non-Refrigerated Warehouse,130000,3640515,,,,100,0.9,2.9,19.4,13.6,
569427.3,5056,2235 CASTOR AVE,Warehouse America,884193000,19134,1,1961,Distribution Center,178250,3635787,,,,100,3.2,10,35.7,65.3,
904698.6,4935,1901 S CHRISTOPHER COLUMBUS BLVD,Pier 74 Annex,771528000,19148,1,2007,Non-Refrigerated Warehouse,115000,3891496,,,,65,7.9,24.7,1319.8,103.8,
858260.3,4936,9 SNYDER AVE,Pier 78 South Annex,884463830,19148,1,1996,Non-Refrigerated Warehouse,208000,3891499,,,,95,4.1,13,2046.5,98.4,
12465892.1,5103,1401-15 ARCH ST,1401 Arch St.,883056905,19102,1,1960,Office,178250,3644299,,,,48,69.9,219.6,4361.6,1429.6,
5205371.1,5148,800-12 SPRING GARDEN ST,Philadelphia Traffic Court,883523020,19123,1,1946,Courthouse,80000,3682893,,,,47,65.1,204.3,2402.3,596.9,
1602299.8,6033,2031 SOUTH ST,Liberty View,881124500,19102,1,1994,Multifamily Housing,56300,4994255,,,,87,28.5,89.4,1777.6,183.8,
1482124.7,5183,4250 WISSAHICKON AVE,"4250 Wissahickon Avenue, Inc.",884131060,19129,1,1938,Non-Refrigerated Warehouse,77456,3696620,,,,50,19.1,60.1,71,164.4,
810200.9,5189,651 E WYOMING AVE,Lesco Paper & Box Co,884185500,19120,1,1921,Non-Refrigerated Warehouse,115000,3773319,,,,85,7,22.1,116.2,92.9,
2726345,5190,4806-98 MARKET ST,FORMAN MILLS 106,882020290,19139,1,1920,Retail Store,52656,3773373,,,,54,51.8,162.6,204.6,312.7,
469239.4,5206,1330 VERNON RD,St. Raymond of Penafort,775329000,19150,2,1950,K-12 School,61900,3736431,,,,100,7.6,23.8,855.7,53.8,
514202,5113,1553 GRANT AVE,0774-Philadelphia - Grant Avenue,884227301,19115,1,2009,Non-Refrigerated Warehouse,72755,3663623,,,,84,7.1,22.2,65,59,
374067.8,5114,6204-08 OXFORD AVE,0981-Philadelphia - Oxford Ave.,884220920,19111,1,2009,Non-Refrigerated Warehouse,62835,3663692,,,,88,6,18.7,801,42.9,
3159450.6,5130,161 LEVERINGTON AVE,Chimney Hill,881079300,19127,2,1994,Multifamily Housing,124390,3679271,,,,93,28.2,88.7,4311.7,362.3,
13302204,5071,1800 JOHN F KENNEDY BLVD,1800 JFK,883056100,19103,1,1983,Office,248000,3679686,,,,87,53.6,168.4,2823.9,1525.5,
3618630.7,5287,3500-98 ARAMINGO AVE,FORMAN MILLS 113,882125501,19134,1,1988,Retail Store,53668,3788641,,,,34,67.4,211.7,310.3,415,
7162224.7,5318,3118-98 CHESTNUT ST,Left Bank,881822470,19104,1,1923,Office,98707,3876346,,,,53,72.6,227.8,16750.3,821.4,
154000.6,5323,2700 GRANT AVE,24232-Philadelphia / Grant Avenue,884223000,19114,1,2000,Non-Refrigerated Warehouse,111150,3800036,,,,100,1.4,4.4,126,17.7,
114527.2,5324,6301 TACONY ST,24417-Philadelphia / Tacony Street,884178700,19135,1,2000,Non-Refrigerated Warehouse,50050,3800037,,,,100,2.3,7.2,71,13.1,
7220846.3,5330,3501 S 3RD ST,Procacci Brothers Sales Corp. B5,884151000,19148,1,1968,Refrigerated Warehouse,99545,3815287,,,,55,72.5,227.8,1409.5,828.1,
156331,5255,1251 BYBERRY RD,23103-Philadelphia / Byberry Road,884236410,19116,1,2000,Non-Refrigerated Warehouse,90551,3800032,,,,100,2.6,6.3,51,23.3,
462813.9,5256,6225 OXFORD AVE,23216-Philadelphia / Oxford AVE,884220900,19111,1,2000,Non-Refrigerated Warehouse,103528,3800033,,,,100,4.5,14,155,53.1,
584827,5257,7571 RIDGE AVE,21808-Philadelphia / Ridge AVE,884083200,19128,1,2000,Non-Refrigerated Warehouse,70581,3800034,,,,98,8.3,26,429,67.1,
507122.1,5258,7000 LINDBERGH BLVD,08128-Airport,884161920,19153,1,2000,Non-Refrigerated Warehouse,98825,3800035,,,,100,5.1,16.1,62,58.2,
4087876.3,5372,700 E HUNTING PARK AVE,Cotswold Group - Hunting Park Plaza,882050755,19124,1,1990,Retail Store,82617,3892502,,,,82,49.5,155.4,1764.5,468.8,
8273462,5380,13500-50 PHILMONT AVE,Calvary Chapel of Phila.,778253500,19116,1,1956,K-12 School,144000,3877707,,,,20,57.5,180.4,3066.4,948.8,
16137272.4,5450,8580 VERREE RD,Holy Redeemer Health System - Verree Rd,881448900,19046,1,1981,Senior Care Community,366000,3893019,,,,97,47.7,142.2,21694.3,1921,
370837.3,5364,1218-22 CHESTNUT ST,Bailey,883019504,19102,1,1950,Office,55784,3859412,,,,100,6.6,20.9,347.3,42.5,
2954584.2,5566,135 S 20TH ST,The Chatham,881026300,19103,1,1927,Multifamily Housing,85328,3960078,,,,77,34.6,108.7,4.3,338.8,
2878486,5575,117-31 N 8TH ST,Archworks Philadelphia,883013200,19106,1,1920,Office,68631,3963826,,,,72,53.9,169.3,1635.6,330.1,
991240.9,5597,2041-55 CORAL ST,Produce Garden,884346250,19125,1,1950,Refrigerated Warehouse,58740,3967891,,,,98,16.9,53,23042.8,113.7,
8060242.7,5632,1525-29 LOCUST ST,1525 Locust,883045400,19102,1,1983,Office,93544,5849202,,,,38,86.2,270.6,1455.3,924.3,
6937046.4,5636,315 NEW ST,Bridgeview Place,888056500,19106,1,1990,Multifamily Housing,170000,5865243,,,,49,52.4,164.4,4537.7,795.5,
26054,5637,2218-22 WALNUT ST,Roosevelt,881028510,19103,1,1915,Multifamily Housing,61520,5866183,,,,100,0.4,1.3,2689.2,3,
2559682.4,5638,3816-36 CHESTNUT ST,Hamilton Court,881117000,19131,1,1910,Multifamily Housing,157304,5866261,,,,100,16.3,51.1,10713.6,293.5,
4389026.2,5639,4701-29 PINE ST,Garden Court,881145000,19143,1,1929,Multifamily Housing,311376,5867579,,,,100,14.1,44.3,5346.3,503.3,
6549586.5,5533,401 ADAMS AVE,FORMAN MILLS 103,882181620,19120,1,1985,Retail Store,60000,3956428,,,,5,109.2,342.8,225.8,751.1,
3678971.9,5673,2663 W GLENWOOD AVE,Nellie Reynolds Gardens,886766100,19121,1,2008,Multifamily Housing,60000,5944311,,,,3,61.3,192.5,2939.8,421.9,
7335127.8,5747,1440 MOUNT VERNON ST,600 North Broad Association,881443292,19130,1,2012,Multifamily Housing,101442,5022212,,,,1,72.3,227,5585.1,841.2,
7132124.1,5749,230-38 N 21ST ST,SAB Holdings LP,881553250,19103,1,1930,Multifamily Housing,221820,5022402,,,,54,32.2,101,5046,817.9,
1398713.6,5755,315 ARCH ST,The Arch Condominiums,888038332,19106,1,1925,Multifamily Housing,70826,5219727,,,,99,19.7,62,948.6,155.2,
6552357,5758,2801 N 47TH ST,3040 Vista Apartment Homes,881157500,19131,1,1968,Multifamily Housing,132109,5236769,,,,10,52,163.1,3537.2,751.4,
2301596.7,5779,235 S 15TH ST,Vida Apartments,881029500,19102,1,1927,Multifamily Housing,69073,5023518,,,,74,33.3,104.6,2020.8,263.9,
1744099.8,6019,1700 WALNUT ST,1700 Associates,881012276,19103,1,1925,Retail Store,348564,4928759,,,,100,5,15.7,3413.3,193.5,
7357657.3,5687,1401 WALNUT ST,1401 Walnut Street,NA,19102,1,1950,Multifamily Housing,101526,5975210,,,,1,72.5,227.6,2019.8,843.8,
2403267.1,5691,259 MARKET ST # 2,Shirt Corner,881007026,19106,1,2015,Multifamily Housing,42981,5978033,,,,4,58.1,182.4,1043.7,266.6,
6308242.1,5692,1700-06 CHESTNUT ST,1700 Chestnut Street,881562500,19103,1,1950,Multifamily Housing,105550,6019401,,,,21,59.8,187.7,2115.1,699.8,
654612.7,5699,2564 BELMONT AVE,Inglis Gardens at Belmont I,886630030,19131,1,2016,Multifamily Housing,49447,6040061,,,,100,17.5,46,607.4,83.8,
16260220.4,5707,4055 RIDGE AVE,Dobson Mills,881137425,19129,11,2007,Multifamily Housing,752225,4955175,,,,88,21.6,67.9,12158.1,1864.7,
287426.9,5651,6235-41 CHESTNUT ST,Praveen Chestnut LLC,881004800,19139,1,1926,Multifamily Housing,50544,5914419,,,,100,5.7,17.9,5617.1,31.9,
3458816.1,5852,1666 CALLOWHILL ST,The Lofts at Logan View,888088056,19130,1,1903,Multifamily Housing,128000,4052590,,,,90,27,84.8,3119.2,396.7,
6402652.1,5853,111-23 N 15TH ST,The Metropolitan,881038000,19102,2,1926,Multifamily Housing,120000,4053404,,,,13,53.4,167.5,4848.7,734.3,
4358096.4,5863,2017-23 CHESTNUT ST,AQ Rittenhouse,881566510,19103,1,2015,Multifamily Housing,92109,4537911,,,,45,47.3,148.6,2706.6,499.8,
7748611.1,5871,4901-37 STENTON AVE,Fishers Crossing,881422820,19144,1,1890,Multifamily Housing,198000,4968692,,,,42,39.1,122.9,14488.7,888.6,
9116427.3,5883,315-21 N BROAD ST,Packard Motor Car Building,881041400,19130,1,1910,Multifamily Housing,165000,4064179,,,,10,55.3,173.5,4494.9,1045.5,
2822644.9,5884,3514-30 LANCASTER AVE,Old Quaker Building,881111127,19104,2,1870,Multifamily Housing,71993,4064206,,,,30,39.2,123.1,2601.3,323.7,
15434854.2,5888,9300 ASHTON RDUNIT 1,Frankford Candy,884227005,19114,1,2004,Distribution Center,507587,4068971,,,,67,30.4,95.5,5182.3,1770.1,
418599.9,5889,2100 E VENANGO ST,"Richard Hoffman, LLP",884201600,19134,1,1922,Non-Refrigerated Warehouse,100000,4069478,,,,95,4.2,13.1,130.9,48,
3723457.6,5892,815-37 ARCH ST,(PA2422) - The Pearl,888112952,19107,1,2007,Multifamily Housing,145920,4895821,,,,89,25.5,80.1,3907.1,427,
3185972.4,5893,1238 CALLOWHILL ST,(PA2509) - Beaux Arts,888053785,19123,1,1909,Multifamily Housing,93600,4898629,,,,50,34,106.9,1882.1,365.4,
2158096.8,5896,51-55 N 3RD ST,Crafts House Apartments,881006535,19106,1,1845,Multifamily Housing,51390,4904160,,,,51,42,131.9,2131.8,247.5,
2218496,5897,4250 MAIN ST,Canal House,881079200,19127,1,1840,Multifamily Housing,86427,4905265,,,,71,27.7,87.1,1245.2,254.4,
2019764.1,5899,1148 WHARTON ST,Wharton Street Lofts,881000860,19147,1,1910,Multifamily Housing,69175,4972768,,,,53,29.2,91.7,2343.3,224.1,
7223446.3,5907,205-27 S 12TH ST,Cosmopolitan Apartments,881009435,19107,1,1986,Multifamily Housing,205200,5034501,,,,62,40,125.5,8968.3,828.4,
35325766.7,5914,440 N BROAD ST,Admin - Education Center,771634900,19130,1,2005,Office,835000,4069482,,,,92,42.3,132.8,4183.4,4051.1,
2006245.8,5922,303 VINE ST,Penns View Apartments,881006325,19106,1,1908,Multifamily Housing,63000,4905423,,,,77,31.8,100,1585.2,230.1,
2060694.5,5923,101-11 ARCH ST,Smythe Stores Condominiums,888053613,19106,1,1900,Multifamily Housing,63358,4905495,,,,82,33.3,104.5,1863.7,236.3,
1698868.9,5924,24-30 BANK ST,Bank Street Court,881007600,19106,1,1860,Multifamily Housing,59000,4905844,,,,80,28.8,90.4,1346.4,194.8,
1841487.1,5925,225-31 CHURCH ST,Sugar Refinery,881007000,19106,1,1900,Multifamily Housing,66104,4905892,,,,88,27.9,87.5,2081.5,211.2,
13703561,5927,3 N CHRISTOPHER COLUMBUS BLVD,(PA2420) - Pier 3 Condominiums,884018803,19106,1,1923,Multifamily Housing,343800,4919477,,,,9,46.4,145.7,69.7,1571.5,
